"","wt_naive_0","wt_naive_1","wt_naive_2","wt_naive_3","ko_naive_0","ko_naive_1","ko_naive_2","ko_naive_3","wt_pathogenic_0","wt_pathogenic_1","wt_pathogenic_2","wt_pathogenic_3","ko_pathogenic_0","ko_pathogenic_1","ko_pathogenic_2","ko_pathogenic_3"
"Emsy",34.1771514356621,33.8265544634206,21.3940818952969,24.1241520495431,36.6744876021607,35.6331956999168,19.9019679221764,35.5521917157712,37.4979780162663,36.2197387503261,39.169665543247,33.5082138066087,41.2376471493839,36.0634568062751,23.8840726100687,42.3982002300898
"Thap12",23.4967916120177,10.7629946019975,21.3940818952969,13.7852297425961,15.4418895166992,11.2525881157632,26.5359572295685,23.004359345499,23.2582395290765,14.0617809265972,15.9126766269441,14.191714082799,16.9006750612229,18.0317284031376,18.2642908194643,15.4175273563963
"Gm19656",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wnt11",2.13607196472888,1.53757065742821,0,0,1.93023618958741,0,1.65849732684803,2.09130539504536,1.42397384871897,0.426114573533248,2.04008674704412,0.788428560155498,0.676027002448916,2.0035253781264,2.10741817147665,1.92719091954954
"Uvrag",704.90374836053,805.687024492382,814.620810628613,713.385639179346,662.07101302848,692.034169119436,590.4250483579,600.20464837802,710.562950510767,752.944451433249,670.780522428106,661.885776250541,680.08316446361,664.502583745255,608.341378832926,660.384088432308
"Gm45188",0,1.53757065742821,0,0,0,0,0,0,1.42397384871897,1.27834372059974,0.408017349408823,1.97107140038875,0.676027002448916,0,1.4049454476511,1.28479394636636
"Gm45187",0,1.53757065742821,1.64569860733053,1.72315371782451,3.86047237917481,0,3.31699465369607,2.09130539504536,0.47465794957299,1.27834372059974,1.63206939763529,0.788428560155498,0,1.3356835854176,0,0
"Dgat2",0,1.53757065742821,0,1.72315371782451,1.93023618958741,5.62629405788159,1.65849732684803,8.36522158018146,3.32260564701093,7.24394775006521,4.89620819290588,5.51899992108849,6.76027002448916,6.67841792708799,7.72719996208104,3.21198486591589
"Mogat2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Map6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Serpinh1",0,0,0,1.72315371782451,1.93023618958741,3.7508627052544,4.9754919805441,2.09130539504536,2.37328974786495,2.55668744119949,0,1.18264284023325,0,0.667841792708799,2.10741817147665,0.642396973183179
"Gdpd5",6.40821589418664,12.3005652594257,6.58279442932213,6.89261487129803,7.72094475834962,9.37715676313599,8.29248663424017,8.36522158018146,9.9678169410328,14.9140100736637,9.38439903640294,11.8264284023325,12.8445130465294,14.6925194395936,8.42967268590659,8.35116065138132
"Klhl35",0,0,0,0,0,0,1.65849732684803,0,0,0,0,0,0,0,0,1.28479394636636
"Rps3",1881.87940092614,1651.3508860779,1599.61904632528,1757.616792181,1687.02642969939,1519.09939562803,1817.71307022545,1875.90093935569,1508.93762169254,1352.91377096806,1430.91684437674,1497.22583573529,1637.33739993128,1750.41333868976,1657.8356282283,1676.6561000081
"Arrb1",19.2246476825599,16.9132772317103,23.0397805026274,5.16946115347352,21.2325980854615,5.62629405788159,13.2679786147843,12.5478323702722,25.1568713273685,15.7662392207302,18.3607807233971,20.1049282839652,25.0129990906099,24.0423045375168,21.0741817147665,19.9143061686785
"Tpbgl",0,0,0,0,0,0,0,0,0.47465794957299,0,0.408017349408823,0,0,0,0,0
"Gm10605",0,0,0,1.72315371782451,0,0,0,0,0,0,0,0,0,0,0,0
"Slco2b1",0,3.07514131485642,1.64569860733053,0,0,1.8754313526272,0,0,0.47465794957299,0,0.408017349408823,0.788428560155498,0,0.667841792708799,0,1.28479394636636
"Gm34280",0,0,0,0,0,0,0,0,0,0,0,0,0,1.3356835854176,0,0
"Neu3",2.13607196472888,0,0,1.72315371782451,1.93023618958741,3.7508627052544,1.65849732684803,4.18261079009073,1.89863179829196,0,0.408017349408823,0.788428560155498,0,0,0.702472723825549,0
"Spcs2",115.347886095359,78.4161035288387,72.4107387225434,86.1576858912254,111.95369899607,140.65735144704,122.728802186754,167.304431603629,96.3555637633171,105.250299662712,92.2119209663941,114.716355502625,77.7431052816254,92.1621673938143,90.6189813734958,91.8627671651945
"Xrra1",0,0,0,0,0,0,0,0,0,0.426114573533248,0,0.394214280077749,0,0,0,0
"Gm38405",0,0,0,0,0,0,1.65849732684803,0,0,0,0,0,0,0,0,0
"Rnf169",91.8510944833418,98.4045220754055,82.2849303665266,75.8187635842783,96.5118094793703,63.7646659893247,86.2418609960978,73.1956888265878,99.678169410328,110.363674545111,89.3557995205323,94.217212938582,77.7431052816254,96.1692181500671,59.0077088013461,79.014827701531
"Pold3",19.2246476825599,33.8265544634206,26.3311777172885,25.8473057673676,15.4418895166992,11.2525881157632,26.5359572295685,33.4608863207258,24.2075554282225,19.1751558089962,23.6650062657118,23.652856804665,25.6890260930588,16.69604481772,25.2890180577198,17.3447182759458
"Lipt2",0,3.07514131485642,3.29139721466106,3.44630743564901,3.86047237917481,0,1.65849732684803,0,0,2.55668744119949,0.816034698817647,3.15371424062199,2.02808100734675,2.6713671708352,0.702472723825549,2.56958789273271
"Gm34821",0,0,0,0,0,0,0,0,0.47465794957299,0.426114573533248,0.408017349408823,0,0.676027002448916,0,0,0
"Kcne3",2.13607196472888,0,0,0,3.86047237917481,0,11.6094812879362,10.4565269752268,1.42397384871897,3.40891658826598,4.48819084349706,1.576857120311,6.76027002448916,6.67841792708799,5.61978179060439,4.49677881228225
"Pgm2l1",2.13607196472888,6.15028262971284,3.29139721466106,1.72315371782451,5.79070856876222,7.50172541050879,6.63398930739214,4.18261079009073,9.49315899145981,4.68726030886573,8.56836433758529,5.51899992108849,12.1684860440805,8.01410151250559,19.6692362671154,10.920748544114
"P4ha3",0,0,0,0,0,0,0,0,0,0.426114573533248,0,0,0,0,0,0
"Ppme1",14.9525037531022,18.4508478891385,21.3940818952969,15.5083834604206,34.7442514125733,15.0034508210176,13.2679786147843,8.36522158018146,18.5116600333466,19.1751558089962,13.8725898799,18.922285443732,12.8445130465294,16.0282030250112,14.049454476511,21.8414970882281
"C2cd3",36.3132234003909,33.8265544634206,39.4967665759328,48.2483040990862,32.8140152229859,54.3875092261887,29.8529518832646,35.5521917157712,37.9726359658392,43.4636865003913,39.9857002420647,37.8445708874639,33.8013501224458,41.4061911479455,40.0409452580563,37.9014214178075
"Gm10603",0,1.53757065742821,0,0,0,0,0,0,0.47465794957299,0.426114573533248,0,0,0.676027002448916,0,1.4049454476511,0.642396973183179
"Ucp3",0,1.53757065742821,0,0,0,0,1.65849732684803,0,0.47465794957299,0,0,0.394214280077749,1.35205400489783,0,0.702472723825549,0.642396973183179
"Ucp2",354.587946144994,322.889838059924,365.345090827378,323.952898951007,299.186609386048,339.453074825523,351.601433291783,372.252360318075,320.394115961769,341.317773400132,316.621463141247,333.899495225854,386.68744540078,441.443424980516,382.145161761099,400.21331429312
