"","wt_naive_0","wt_naive_1","wt_naive_2","wt_naive_3","ko_naive_0","ko_naive_1","ko_naive_2","ko_naive_3","wt_pathogenic_0","wt_pathogenic_1","wt_pathogenic_2","wt_pathogenic_3","ko_pathogenic_0","ko_pathogenic_1","ko_pathogenic_2","ko_pathogenic_3"
"Rheb",45,51,69,46,50,45,62,41,187,225,210,236,120,115,114,142
"Prkag2",37,33,32,34,40,45,33,34,137,193,209,187,120,105,113,97
"Prkag2os2",0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
"Prkag2os1",1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
"1500035N22Rik",3,0,0,0,0,0,1,1,3,7,6,2,4,1,6,1
"2900005J15Rik",5,8,3,2,1,5,4,3,16,13,15,15,5,7,3,4
"Galnt11",18,16,16,28,19,24,27,21,97,83,108,92,63,73,51,67
"E130116L18Rik",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Kmt2c",68,141,139,113,70,79,104,76,471,512,501,490,266,314,284,306
"1700096K18Rik",3,4,3,3,9,5,8,4,5,5,9,11,11,6,12,13
"Gm10062",0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0
"Xrcc2",0,3,1,0,3,0,1,2,5,6,4,4,6,0,2,0
"Actr3b",0,1,0,0,0,0,0,1,2,1,1,0,1,1,0,0
"Dpp6",1,0,4,0,0,0,0,0,0,1,0,2,1,0,0,3
"Paxip1",1,5,6,5,4,7,4,3,19,30,34,26,24,22,12,18
"Gm26608",0,0,0,3,0,1,0,0,0,0,0,2,1,1,0,1
"Insig1",11,9,14,17,13,18,9,9,37,25,27,27,31,29,29,32
"Rbm33",25,32,44,35,25,22,36,22,120,125,160,157,94,76,67,75
"9530036O11Rik",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Rnf32",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lmbr1",4,4,1,2,2,2,3,1,10,8,8,10,10,8,3,4
"4632411P08Rik",1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"Nom1",16,10,11,10,12,16,12,6,33,42,57,63,27,35,33,44
"Ube3c",23,35,29,31,33,33,34,16,147,157,161,169,87,101,73,91
"Gm5129",5,0,2,0,2,1,0,0,2,1,3,1,2,3,2,2
"Dnajb6",49,74,62,61,50,41,60,47,177,201,204,226,177,179,170,214
"Gm42450",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A230098N10Rik",0,0,0,0,1,0,3,0,2,1,0,2,0,0,0,0
"Il6",0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0
"Tyms",4,2,3,12,4,1,4,7,19,33,33,21,11,13,20,12
"Garem2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hadha",9,27,27,20,20,22,33,23,89,87,94,108,60,43,36,57
"Hadhb",23,32,22,26,24,22,14,26,77,87,69,80,40,47,50,41
"Adgrf3",0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0
"Selenoi",5,8,8,6,3,4,9,5,34,47,24,47,16,15,18,16
"Drc1",0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
"Otof",0,0,0,0,1,0,0,0,1,0,2,3,1,1,0,1
"Cib4",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"Kcnk3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Slc35f6",2,5,3,4,6,4,10,6,19,22,30,23,8,25,14,18
"Cenpa",8,8,8,9,8,10,10,8,35,42,26,48,34,43,21,30
"Dpysl5",0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0
"Mapre3",1,0,2,2,1,1,4,0,8,9,4,7,4,2,4,1
"Gm19409",0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
"Gm15461",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Tmem214",9,5,9,3,8,6,6,9,27,37,31,38,18,21,23,26
"Agbl5",2,3,4,0,2,0,2,0,7,8,9,15,1,3,1,7
"Ost4",51,66,55,50,55,67,61,69,193,224,246,279,162,166,158,147
"Emilin1",2,3,0,2,2,5,5,2,7,5,11,6,6,3,3,3
"Khk",25,34,34,30,28,41,25,24,64,64,69,74,63,48,56,65
"Cgref1",0,2,0,1,0,0,0,0,2,2,1,2,1,1,2,0
"Preb",26,31,27,27,13,20,19,17,100,121,123,167,70,60,46,66
"Slc5a6",1,0,0,0,0,1,1,0,6,10,1,1,2,1,2,0
"Atraid",13,28,29,17,19,29,24,28,81,74,56,72,52,44,35,46
"Cad",5,2,3,4,2,2,6,4,10,11,10,13,7,11,4,9
"Slc30a3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dnajc5g",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Trim54",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mpv17",3,5,2,8,7,3,4,4,22,11,13,14,16,15,7,16
"Gtf3c2",19,30,28,19,29,12,30,29,107,109,115,101,52,47,55,69
"Eif2b4",4,8,4,6,5,5,10,8,36,38,29,46,16,15,20,17
"Snx17",15,24,18,21,30,25,29,21,78,86,95,102,58,67,50,66
"Zfp513",3,12,7,6,3,6,7,8,20,30,14,29,19,7,16,20
"Ppm1g",24,20,30,27,30,26,19,27,83,123,117,137,58,54,57,76
"Gm9970",0,0,0,0,1,0,1,0,2,0,0,0,0,1,1,0
"Nrbp1",17,17,26,18,12,29,18,12,82,77,75,90,63,55,77,51
"Krtcap3",0,2,1,0,1,1,4,0,5,8,1,11,3,1,3,2
"Ift172",5,10,4,2,6,1,8,3,8,15,13,16,13,21,16,14
"Fndc4",0,0,0,0,1,0,1,1,4,0,2,0,0,0,1,0
"Gckr",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Zfp512",9,14,13,13,14,12,16,6,30,42,61,47,23,25,25,26
"4930548H24Rik",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"4930566F21Rik",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gpn1",9,13,15,11,6,9,15,7,46,37,39,31,25,32,28,26
"Supt7l",2,7,0,4,5,1,1,4,19,12,14,10,4,8,5,6
"Slc4a1ap",12,13,9,12,13,18,21,11,52,64,51,63,25,27,20,30
"Gm43660",0,0,0,1,0,0,1,0,2,1,0,1,2,1,0,0
"AI839979",3,1,0,1,0,3,4,5,9,4,8,6,11,10,2,8
"Mrpl33",59,56,70,82,67,70,82,76,258,324,343,332,207,224,212,195
"Rbks",12,10,13,12,18,8,8,4,36,32,40,41,36,36,19,30
"Babam2",47,63,66,67,52,58,73,49,216,279,214,278,159,182,139,174
"Gm17130",0,0,1,0,0,0,1,0,2,1,0,1,2,4,0,0
"Fosl2",4,2,1,6,0,3,3,0,5,9,9,15,23,19,16,13
"Plb1",0,0,1,0,0,1,0,0,1,2,1,0,5,1,0,1
"Ppp1cb",35,41,54,39,37,48,52,27,167,183,213,206,124,168,145,169
"Gm15614",0,0,0,0,1,1,2,0,0,0,1,1,0,0,2,0
"Yes1",0,0,2,0,7,0,2,0,0,2,2,0,0,0,0,0
"Pisd",11,8,7,4,6,13,6,8,45,35,33,57,29,27,28,28
"Prr14l",27,49,54,27,36,39,51,25,182,205,200,188,92,112,80,133
"Depdc5",16,27,36,27,26,18,22,12,73,110,89,114,46,49,38,51
"Ywhah",49,60,50,58,43,41,47,47,236,268,254,273,182,135,129,139
"Slc5a1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Spon2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ctbp1",14,29,31,29,25,24,24,24,99,111,118,109,69,65,56,71
"Gm20465",0,4,4,0,4,0,2,0,7,0,10,2,1,0,0,0
"Maea",18,22,21,24,13,14,19,12,73,82,83,91,41,51,35,42
"Uvssa",6,7,8,11,9,9,15,14,24,36,42,35,16,18,23,23
"Fam53a",10,11,8,11,7,14,6,7,24,45,33,44,18,24,13,20
"Gm9903",0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0
"Slbp",9,22,16,23,17,20,19,15,73,78,111,81,53,50,52,45
"Tmem129",2,2,3,2,1,1,4,1,7,9,5,7,5,6,7,5
"Tacc3",5,1,4,6,3,2,2,2,16,21,22,18,11,13,11,7
"Fgfr3",0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,1
"Letm1",12,8,15,15,19,20,9,11,51,57,71,66,23,23,28,35
"Nsd2",14,20,26,31,15,17,23,18,90,128,123,110,49,45,68,70
"Nelfa",2,9,15,10,9,13,10,7,37,52,42,53,23,17,14,25
"Gm42849",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm42851",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm1673",1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2
"Nat8l",0,2,4,2,0,0,3,0,8,6,5,7,2,0,4,4
"Poln",2,1,2,0,0,0,0,1,1,3,2,1,4,5,0,1
"4930557J02Rik",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Haus3",4,8,7,6,6,8,10,1,13,17,19,22,11,14,14,14
"Mxd4",17,22,26,25,15,20,27,18,74,117,86,101,67,49,59,63
"Gm42846",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Zfyve28",11,2,6,9,5,8,1,2,14,16,27,15,9,10,7,12
"Gm15513",3,2,2,0,1,1,1,0,5,5,7,5,2,3,2,10
"Cfap99",1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
"Gm43458",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rnf4",26,29,25,26,20,24,32,25,84,90,88,93,98,113,99,117
"Fam193a",40,56,43,49,46,32,41,38,209,224,258,229,121,116,115,131
"Tnip2",3,20,9,8,8,13,9,12,55,45,65,55,34,34,31,32
"Sh3bp2",18,16,18,15,7,19,20,10,58,70,76,77,43,42,27,41
"Add1",22,22,23,22,27,18,23,18,116,107,101,127,73,68,61,64
"Mfsd10",8,4,6,11,10,8,14,8,54,47,57,66,30,19,26,28
"Nop14",14,15,8,12,9,17,8,9,39,45,55,46,27,28,33,23
"Gm15522",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Grk4",1,5,7,5,2,2,3,1,10,12,12,19,9,9,3,7
"Gm42560",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Htt",24,28,30,28,21,27,34,24,142,174,164,172,94,88,80,84
"Msantd1",0,5,0,2,1,0,0,1,4,13,7,9,7,5,4,6
"Rgs12",26,52,49,40,25,29,29,13,142,177,163,167,87,84,87,107
"Hgfac",0,1,0,0,2,2,0,1,2,1,2,0,3,2,1,3
"Lrpap1",11,13,20,21,18,12,9,12,45,46,53,53,33,34,32,29
"Trmt44",3,2,4,0,1,2,1,3,13,12,8,12,4,10,2,3
"4931431C16Rik",1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
"Acox3",11,9,13,24,26,9,15,12,58,98,89,74,64,73,61,63
"Htra3",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Sh3tc1",8,14,5,11,4,7,7,5,20,28,40,38,25,21,35,34
"Gm15650",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Ablim2",0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1
"Afap1",2,4,2,1,1,0,2,0,6,11,6,4,1,4,1,3
"Sorcs2",0,0,2,1,0,1,0,0,3,0,1,3,3,0,0,3
"Psapl1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2210406O10Rik",0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0
"Grpel1",22,28,20,33,20,26,27,17,96,98,110,109,52,53,66,53
"Tada2b",2,2,4,5,5,2,1,4,14,6,10,11,7,11,4,13
"Ccdc96",1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
"Tbc1d14",24,36,23,23,23,33,35,25,78,110,123,127,65,60,51,109
"D5Ertd579e",13,33,20,22,10,21,9,19,77,93,98,97,41,53,48,56
"Bloc1s4",7,5,7,7,7,12,9,8,25,27,28,34,15,22,20,11
"Gm43701",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mrfap1",55,44,49,53,55,43,68,43,157,220,207,229,131,147,134,132
"Man2b2",4,7,3,3,6,2,2,4,16,17,10,18,15,8,13,18
"Wfs1",4,4,5,2,2,3,3,4,9,11,10,12,4,3,4,5
"Jakmip1",6,2,3,2,3,5,3,3,8,11,6,9,1,3,10,7
"Gm26647",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm1043",1,0,2,0,3,2,5,1,0,0,0,4,0,1,0,1
"Crmp1",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Evc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Evc2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Stk32b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Stx18",18,21,19,15,11,14,16,21,61,75,65,70,44,29,45,41
"Nsg1",0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"Zbtb49",0,1,0,5,2,0,1,4,8,7,6,5,2,6,1,6
"Lyar",9,10,19,16,13,12,10,13,44,67,48,54,31,34,35,33
"Tmem128",22,26,24,26,20,15,29,21,64,77,103,97,53,49,47,56
"Otop1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm26560",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Drd5",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"4930487D11Rik",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Slc2a9",1,4,4,0,3,0,8,0,6,6,4,7,4,5,4,7
"Wdr1",31,56,47,65,45,53,57,40,226,261,227,288,165,178,168,196
"Zfp518b",2,0,2,0,3,1,3,0,5,6,8,4,6,4,0,3
"Clnk",1,2,4,3,7,1,9,3,18,17,39,56,27,35,21,54
"Clnkos",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Gm40293",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4930513D17Rik",0,0,0,0,0,0,0,1,2,5,0,0,0,1,0,0
"Hs3st1",7,18,7,10,20,18,4,6,9,17,10,12,11,8,12,13
"Rab28",8,14,14,13,13,17,14,9,32,45,43,63,50,58,44,29
"Bod1l",42,53,33,36,35,32,37,32,162,171,189,160,75,94,109,136
"Gm16223",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm7854",6,1,6,4,0,0,3,0,7,15,11,18,4,4,10,5
"Cpeb2",9,12,16,19,7,15,7,5,39,46,66,50,56,35,66,70
"Gm43020",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Cc2d2a",0,1,0,0,0,0,1,1,5,4,4,1,3,0,4,1
"Fbxl5",18,26,22,34,20,19,17,16,91,86,131,100,73,58,57,75
"Gm42555",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bst1",5,6,3,6,0,1,1,1,8,8,15,5,4,5,4,6
"Cd38",18,16,10,11,8,20,6,9,65,83,68,52,22,26,21,27
"Gm16014",0,0,0,0,2,0,0,0,2,3,2,2,0,0,2,2
"Gm16015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm7879",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fgfbp1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Prom1",0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,1
"Gm42716",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tapt1",8,15,3,7,10,17,15,10,35,37,32,41,23,25,11,26
"Gm42982",4,0,0,1,1,1,2,1,4,0,4,2,1,0,1,0
"Gm42984",3,3,2,0,2,2,1,1,7,11,8,6,4,4,3,7
"Ldb2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D5Ertd615e",2,0,0,1,0,1,3,1,2,0,1,0,0,0,1,0
"Gm43303",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Qdpr",9,10,18,8,9,9,11,17,43,38,41,38,29,44,30,25
"Gm42413",1,2,1,1,1,0,0,0,0,3,1,2,1,2,1,1
"Lap3",10,6,6,6,9,6,14,10,27,36,40,53,22,24,21,33
"Med28",26,24,23,20,25,25,30,26,91,91,87,107,76,59,65,72
"Fam184b",0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
"9630001P10Rik",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ncapg",0,0,2,2,0,0,0,2,10,9,10,9,10,3,7,4
"Lcorl",61,58,52,65,60,52,56,40,219,267,260,222,151,121,142,148
"Slit2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5730480H06Rik",1,5,4,8,3,9,9,7,16,21,21,12,8,16,6,7
"Kcnip4",0,0,0,0,1,0,1,0,2,2,0,0,2,1,1,1
"Adgra3",0,0,0,1,0,0,0,1,3,0,0,2,1,0,2,0
"Gm43016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Ppargc1a",2,4,1,1,2,0,6,1,4,5,4,6,6,6,2,8
"Gm43177",0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0
"Dhx15",36,49,42,48,41,38,35,37,188,183,211,211,139,134,124,134
"9230114K14Rik",0,2,0,2,1,0,1,0,1,1,0,3,2,2,4,2
"C130083M11Rik",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ccdc149",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Lgi2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sepsecs",12,19,11,3,15,12,12,2,20,24,29,27,43,30,22,36
"Pi4k2b",3,6,5,3,6,7,5,4,12,23,19,12,28,6,20,12
"Zcchc4",7,15,5,7,13,7,9,9,41,42,41,43,32,22,12,25
"Anapc4",15,22,15,17,13,14,16,10,39,32,39,44,26,20,19,27
"Sel1l3",3,2,0,3,4,1,5,1,12,8,16,19,8,2,11,5
"Smim20",12,9,12,6,13,16,20,11,38,43,42,46,28,41,16,26
"Gm45495",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"Rbpj",59,103,86,48,64,47,106,51,219,248,291,299,293,235,254,283
"Gm40304",0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
"Tbc1d19",3,2,3,1,2,1,8,3,7,13,21,12,10,8,7,2
"Stim2",36,57,53,50,32,28,37,20,175,193,198,200,80,85,85,109
"4932441J04Rik",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"Pcdh7",0,0,0,0,14,0,3,0,0,0,0,1,0,0,0,1
"Gm43042",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Arap2",84,114,123,91,30,69,51,31,263,317,326,299,227,225,237,229
"Dthd1",1,4,3,2,0,3,0,0,11,11,8,2,5,13,12,8
"Nwd2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"0610040J01Rik",4,2,7,1,5,3,2,3,26,32,31,32,11,12,5,31
"Rell1",43,52,45,69,38,86,66,51,160,191,140,204,86,111,132,149
"Gm15819",0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
"5830416I19Rik",0,0,1,0,0,0,0,0,1,3,2,1,2,0,1,1
"Pgm2",4,1,4,9,4,5,14,2,21,26,33,37,16,17,14,31
"Tbc1d1",52,97,101,70,64,53,71,38,341,359,366,435,196,181,185,217
"Gm43838",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Gm43837",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm31363",0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0
"1700027F09Rik",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"C030018K13Rik",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Gm3716",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"Gm26761",0,0,0,2,1,0,1,0,0,1,2,3,2,0,0,0
"Gm20033",0,1,0,0,0,1,0,2,7,3,6,3,3,5,3,5
"Klf3",29,24,44,29,43,30,45,42,168,199,258,195,116,112,103,128
"Tlr1",9,15,9,8,13,10,13,11,42,63,76,64,18,25,30,28
"Tlr6",1,7,1,6,5,4,1,1,7,10,13,16,10,10,8,12
"Fam114a1",2,12,7,4,7,8,13,4,17,30,28,37,26,22,24,36
"Tmem156",13,17,19,26,13,15,21,12,77,81,99,72,55,55,53,55
"Klhl5",20,41,47,34,33,35,29,15,140,172,194,148,92,86,103,89
"Wdr19",0,1,0,0,0,0,0,0,1,0,1,1,0,2,2,0
"Rfc1",22,43,36,62,25,33,37,37,111,139,106,119,60,76,71,80
"Klb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rpl9",1028,1255,1133,1118,933,952,1135,1001,3580,3591,3776,4370,2648,2892,2695,2868
"Lias",6,10,10,6,11,7,5,17,34,27,27,42,17,14,11,12
"Ugdh",3,8,10,2,8,6,6,5,22,41,28,40,19,17,15,23
"Smim14",69,121,103,97,78,112,86,75,329,298,316,292,197,201,214,203
"Ube2k",70,112,79,80,71,73,75,87,358,397,407,407,227,255,222,243
"Gm42726",2,0,2,2,0,1,2,1,2,5,6,5,2,6,4,5
"Pds5a",44,57,71,47,59,52,69,49,237,293,303,305,165,158,169,156
"N4bp2os",0,0,0,0,0,0,2,0,3,3,1,1,1,0,1,1
"N4bp2",13,24,16,19,10,12,17,18,74,84,103,91,35,51,46,74
"Rhoh",19,29,20,32,18,23,25,23,82,69,91,91,50,42,43,53
"Chrna9",0,1,0,0,0,0,0,0,2,2,2,0,2,1,0,1
"9130230L23Rik",0,5,0,0,2,1,0,0,2,2,2,1,1,4,1,4
"Rbm47",63,159,158,140,64,109,87,87,477,569,547,574,275,338,302,357
"Gm26725",0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"1700126H18Rik",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Nsun7",0,1,0,0,0,0,0,0,1,4,1,0,0,1,0,0
"Apbb2",5,2,1,1,0,7,2,1,1,3,2,4,2,0,6,1
"Uchl1os",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Uchl1",0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0
"Limch1",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
"Gm42670",0,2,0,1,0,1,0,0,6,7,3,4,4,10,5,6
"Tmem33",11,10,13,9,6,14,12,15,74,63,56,74,34,25,36,30
"Slc30a9",16,11,22,18,19,14,16,14,65,72,77,76,42,40,35,43
"Gm43698",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"Bend4",8,10,4,12,5,17,10,5,57,56,38,51,23,21,28,30
"Gm26756",1,0,1,1,0,0,1,0,2,3,3,4,0,0,1,3
"C330024D21Rik",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"Shisa3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Atp8a1",50,111,95,88,117,109,103,79,390,429,534,506,238,247,219,277
"Gm15478",5,3,7,1,3,11,6,4,26,21,19,21,12,11,6,19
"Gm15477",0,0,0,0,0,0,1,0,0,0,1,1,0,0,2,1
"Gm5108",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kctd8",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Guf1",1,9,1,1,2,3,2,2,18,24,19,12,15,12,17,17
"Gnpda2",3,7,8,3,6,5,8,6,22,22,42,26,16,15,12,18
"Gabrg1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gabra2",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"Gabra4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gabrb1",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Commd8",36,32,36,35,28,32,44,43,133,122,123,160,104,116,98,116
"Corin",0,0,2,0,0,0,0,0,1,0,0,1,1,1,0,0
"Gm20647",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Nfxl1",4,5,5,1,5,5,7,5,24,22,30,33,19,11,15,18
"Cnga1",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"Nipal1",0,2,0,1,1,2,1,0,2,0,4,4,1,0,6,6
"Txk",4,1,2,1,1,4,5,0,3,1,2,14,6,1,2,1
"Tec",16,33,28,22,19,14,28,13,133,99,123,136,84,71,58,71
"Slain2",19,24,20,23,20,17,19,21,91,97,102,119,56,73,48,66
"Gm10135",0,3,0,1,2,1,1,0,6,4,4,6,4,4,1,5
"Fryl",83,95,118,96,88,92,99,62,396,430,410,375,256,296,227,253
"1700071G01Rik",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Gm17207",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Gm34411",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ociad1",21,19,28,19,14,14,22,21,81,87,81,99,70,53,62,75
"Ociad2",0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0
"Dcun1d4",3,4,7,1,2,7,2,3,12,12,7,12,5,8,5,3
"Lrrc66",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sgcb",4,7,4,1,0,1,3,3,12,11,10,8,3,6,11,12
"Usp46",3,7,2,11,3,6,10,12,21,22,30,24,12,11,15,8
"Usp46os1",0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0
"Usp46os2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dancr",3,1,0,0,0,2,0,6,8,9,8,10,9,6,9,6
"Rasl11b",1,1,0,2,2,0,0,2,0,2,2,4,0,0,0,3
"Scfd2",35,38,24,27,30,24,27,35,76,107,72,117,98,87,85,85
"Fip1l1",30,42,38,35,37,24,34,23,133,134,150,139,100,90,84,103
"Lnx1",0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0
"Gm6116",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Chic2",33,47,66,37,38,34,41,20,159,176,181,203,112,103,98,98
"Gm19583",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kit",35,51,65,46,33,33,41,16,244,240,252,267,167,143,143,167
"Gm19590",0,1,0,0,0,1,1,0,1,1,0,1,2,2,0,0
"Kdr",4,9,3,0,1,2,10,1,12,25,15,34,2,2,5,5
"Gm32780",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Srd5a3",9,12,11,11,12,9,9,3,26,28,33,29,26,22,20,21
"Tmem165",18,26,26,26,23,24,38,16,88,105,108,104,47,63,49,53
"Clock",14,25,21,31,17,13,25,16,78,93,93,74,65,84,54,62
"Gm7467",0,1,0,1,0,0,2,0,0,0,0,1,0,0,0,0
"Gm7271",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Exoc1",9,18,10,22,11,16,11,13,58,47,60,62,27,31,32,34
"Cep135",14,11,10,7,12,6,11,5,41,42,43,50,16,20,25,31
"C530008M17Rik",0,3,0,1,0,1,2,0,6,9,7,5,3,10,1,2
"Aasdh",2,1,3,5,1,3,3,3,32,13,23,13,6,7,7,13
"Ppat",4,7,3,8,3,3,12,5,24,20,40,27,16,9,13,19
"Paics",20,25,14,15,18,17,15,11,63,85,94,88,57,47,55,44
"Srp72",36,43,49,48,27,42,51,21,127,150,153,180,102,112,99,118
"Arl9",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"1700112J05Rik",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"Thegl",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Hopx",1,2,4,3,1,8,5,1,6,12,10,14,4,7,3,5
"Hopxos",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
