,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,log_pvalue,log_padj
Ahr,68.50765089482681,1.1514485260617269,0.19451839150730782,5.919484101936286,3.229530542889712e-09,3.1129983158004415e-07,19.55092905303373,14.982509300520375
Ifrd1,99.98822341501378,2.2122667731008367,0.17364593756422925,12.7401009440981,3.539365842637066e-37,2.558740293861434e-34,83.93170087017958,77.34837809712397
Dnajb9,46.448707550895115,0.7136163037698301,0.17930481287360295,3.9799060177647236,6.894251831763937e-05,0.0026318749484492894,9.58223746842118,5.940058778635149
Nfkbia,183.52097752242392,0.5513473948442171,0.14865079146672588,3.7090108260044556,0.00020807053241180679,0.006522362732811298,8.477633437610049,5.032518586355174
Arf6,46.50743449606757,0.640285826355812,0.14697692897824485,4.356369607168657,1.3223740857957666e-05,0.0006268811905901488,11.233496793980752,7.374753523978551
Srsf5,272.6580388754553,1.0281605811196437,0.07635791476575596,13.4650164855044,2.512621362854447e-41,2.4219576086781154e-38,93.4846622369136,86.61365739140619
Fos,304.9463786242901,2.2309354255869502,0.1655870256729999,13.472887845649126,2.25856457336611e-41,2.3749833109205267e-38,93.59125934578968,86.63324312329266
Gpr68,23.1081299708953,-1.1928044202167793,0.2290352908579596,-5.2079503370356965,1.9093800946050785e-07,1.3890439971255938e-05,15.47131701937845,11.184309726303281
Lgmn,57.38314326117434,-0.7461041219813952,0.1689473877676846,-4.416192116609372,1.004548107786717e-05,0.0004965644428533742,11.508387668572679,7.607797288634979
1700001K19Rik,4.777429075800937,5.4401737463874795,1.0194629430208852,5.336313383071178,9.485540209938889e-08,7.171192392703472e-06,16.170912188055542,11.845438614152577
Rcor1,53.04723131264784,-0.510552461710571,0.1549457391288591,-3.295040344968603,0.0009840755030315178,0.02272016236240632,6.923807933132585,3.784502538922048
Tnfaip2,6.318943925033356,1.1754047051110397,0.3916047584112489,3.0015077188532855,0.002686462283625818,0.0492461319091915,5.919530087117542,3.0109244543633533
Eif5,141.64063988024654,0.6796099230889658,0.10971274769770868,6.194448114283799,5.848960378804003e-10,6.632835755061363e-08,21.25958699751448,16.52864831550335
Ighd,20.002082106376367,-1.4202340587562994,0.36211685155223106,-3.9220324949485197,8.780514677942507e-05,0.0031444028879182967,9.340390439685612,5.762131267612867
Klf6,196.38213219745577,1.5320408521608526,0.22818212914978225,6.714114106434678,1.89212204900233e-11,2.605497112001185e-09,24.690737046456015,19.765642350003926
Pfkp,51.98411988985268,0.9310494712336781,0.2146495822630776,4.337532183466216,1.4409144065759699e-05,0.0006720587476154937,11.147647548345763,7.305164799215343
Hist1h2ap,34.21125642261173,1.9096708059408012,0.3972884273490015,4.806761723928178,1.5339462993732344e-06,9.006678601446803e-05,13.387666862559454,9.31495909600204
Hist1h1c,46.776846770964816,0.5904343008149048,0.1531382107519244,3.8555648385586556,0.00011546272149384403,0.003916590321170949,9.066562837728936,5.542533819717051
Sox4,24.13005445019612,-1.2468276664285163,0.3917900487979651,-3.1823872766903007,0.0014606636153201122,0.030719083706195888,6.528864415488662,3.482871198419777
Irf4,36.659230992978095,1.1086759431631024,0.1650520220865418,6.717130327441792,1.8533819492748538e-11,2.58289988039304e-09,24.71142397206104,19.77435308456224
Gfod1,42.710971122496,0.9321689464618125,0.22379250338173473,4.165326954101597,3.109066732867505e-05,0.0013319472184843862,10.37860286970856,6.621113333411534
Cd83,171.2817188458545,0.9669333097907176,0.1364182508773542,7.088005480000118,1.3605858490453273e-12,2.1267427724199056e-10,27.323105737579073,22.27125933548784
Gadd45g,17.862608809121475,2.2282200584486014,0.39573161674595,5.630634410186801,1.7954795314672676e-08,1.5728804750765292e-06,17.835408609240186,13.362601922104771
Nfil3,6.427016005281652,1.7040361669438568,0.4453533603360488,3.8262564487175936,0.00013010674946479836,0.0043370166312948774,8.947155294738463,5.44056857938992
Hrh2,10.680493374963662,-0.9906187132430682,0.3225142889062722,-3.0715498423418928,0.0021295060805746023,0.04084908264346007,6.151865213204941,3.1978709146367246
Hk3,10.209613688679209,1.1109876290777665,0.31631116738653114,3.512325025566181,0.0004442043928325299,0.012118189178994985,7.719225757240532,4.413047717177088
Ctla2b,5.012947455161685,1.659989054429549,0.5342827368613893,3.1069486994490063,0.0018902919892326163,0.037059334643141824,6.271023970185724,3.2952350117900875
Zfp367,26.689905433977962,0.7886190232973502,0.1763934548582241,4.470795268062532,7.792927212586186e-06,0.0003936278998601939,11.762294003248332,7.84010451150717
Arrdc3,15.146806266575386,0.907461553614261,0.27998582026261354,3.241098255487027,0.0011907013556332778,0.02603561924500969,6.733212770989881,3.6482897075527787
1700023H06Rik,6.530310269133468,1.9535525074605598,0.4571118761764996,4.27368574144474,1.9226797499758514e-05,0.0008653555123723998,10.859205548906381,7.0523701385062
Mef2c,312.08284350415323,0.6002418101973974,0.14706923599390206,4.081355329963673,4.4773843335132115e-05,0.0018045262921863178,10.013886443179041,6.317457163643262
Jmy,23.400777029899885,0.7767860587847669,0.2180667954520658,3.5621473556964136,0.00036783381629660624,0.010557651992811029,7.907879307941603,4.550904374592885
