,wt_naive_0,wt_naive_1,wt_naive_2,wt_naive_3,ko_naive_0,ko_naive_1,ko_naive_2,ko_naive_3,wt_pathogenic_0,wt_pathogenic_1,wt_pathogenic_2,wt_pathogenic_3,ko_pathogenic_0,ko_pathogenic_1,ko_pathogenic_2,ko_pathogenic_3
Sdf2,28.0,24.0,34.0,27.0,27.0,15.0,32.0,27.0,82.0,75.0,84.0,83.0,52.0,51.0,64.0,48.0
2610507B11Rik,30.0,12.0,22.0,15.0,17.0,17.0,26.0,15.0,103.0,98.0,112.0,78.0,70.0,52.0,56.0,47.0
Rskr,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
Gm3948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spag5,0.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,5.0,10.0,10.0,3.0,14.0,2.0,0.0,9.0
Aldoc,1.0,3.0,5.0,2.0,7.0,5.0,3.0,1.0,9.0,10.0,16.0,8.0,10.0,5.0,3.0,14.0
Pigs,15.0,17.0,10.0,12.0,10.0,11.0,21.0,7.0,48.0,49.0,55.0,34.0,40.0,28.0,30.0,22.0
Unc119,32.0,26.0,20.0,29.0,22.0,32.0,21.0,16.0,110.0,108.0,105.0,80.0,73.0,86.0,81.0,92.0
Slc46a1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
Sarm1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Tmem199,9.0,10.0,15.0,11.0,2.0,5.0,14.0,7.0,30.0,30.0,40.0,30.0,16.0,10.0,20.0,16.0
Poldip2,10.0,9.0,5.0,7.0,4.0,8.0,7.0,8.0,32.0,25.0,32.0,16.0,16.0,13.0,19.0,15.0
Tnfaip1,5.0,3.0,9.0,7.0,7.0,1.0,9.0,11.0,36.0,32.0,25.0,19.0,15.0,16.0,16.0,22.0
Ift20,30.0,30.0,31.0,18.0,29.0,35.0,33.0,24.0,94.0,97.0,98.0,78.0,62.0,78.0,64.0,70.0
Tmem97,3.0,1.0,2.0,2.0,5.0,0.0,2.0,1.0,9.0,12.0,8.0,7.0,7.0,3.0,8.0,10.0
Nlk,33.0,26.0,51.0,34.0,32.0,36.0,21.0,27.0,127.0,143.0,146.0,152.0,108.0,102.0,70.0,71.0
Ccnq,3.0,4.0,4.0,7.0,3.0,5.0,4.0,10.0,15.0,19.0,11.0,14.0,6.0,15.0,12.0,8.0
Lyrm9,1.0,3.0,4.0,3.0,0.0,3.0,1.0,1.0,12.0,11.0,7.0,5.0,5.0,4.0,12.0,9.0
Nos2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lgals9,17.0,11.0,14.0,8.0,2.0,10.0,17.0,7.0,39.0,39.0,51.0,41.0,22.0,35.0,32.0,25.0
Ksr1,7.0,14.0,16.0,4.0,12.0,9.0,6.0,20.0,68.0,66.0,62.0,49.0,38.0,35.0,46.0,27.0
Gm11201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Wsb1,23.0,24.0,29.0,37.0,29.0,28.0,32.0,32.0,104.0,113.0,127.0,98.0,104.0,136.0,112.0,125.0
Gm44787,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nf1,49.0,40.0,66.0,65.0,52.0,38.0,59.0,52.0,194.0,278.0,236.0,222.0,183.0,174.0,148.0,170.0
Omg,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
Evi2,9.0,4.0,7.0,11.0,11.0,8.0,7.0,10.0,61.0,57.0,53.0,46.0,25.0,28.0,31.0,23.0
Evi2b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Evi2a,67.0,53.0,61.0,46.0,64.0,58.0,76.0,76.0,231.0,209.0,194.0,215.0,153.0,135.0,147.0,158.0
Rab11fip4,12.0,5.0,18.0,9.0,5.0,8.0,7.0,8.0,33.0,38.0,33.0,27.0,21.0,22.0,19.0,26.0
Rab11fip4os1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,7.0,4.0,2.0,4.0,5.0,4.0,1.0
Rab11fip4os2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Gm11205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
9130204K15Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Utp6,12.0,13.0,12.0,16.0,6.0,9.0,14.0,10.0,60.0,67.0,56.0,43.0,26.0,40.0,35.0,24.0
Suz12,32.0,38.0,36.0,39.0,33.0,25.0,32.0,39.0,202.0,184.0,187.0,139.0,101.0,97.0,80.0,85.0
Crlf3,79.0,109.0,86.0,106.0,72.0,65.0,79.0,98.0,488.0,459.0,400.0,432.0,215.0,190.0,189.0,197.0
Atad5,8.0,7.0,11.0,4.0,3.0,8.0,2.0,17.0,47.0,57.0,60.0,28.0,28.0,18.0,14.0,32.0
Tefm,2.0,4.0,5.0,5.0,0.0,2.0,2.0,2.0,13.0,17.0,15.0,12.0,1.0,8.0,11.0,7.0
Adap2,15.0,21.0,23.0,16.0,13.0,20.0,15.0,16.0,76.0,90.0,68.0,74.0,30.0,46.0,41.0,31.0
Adap2os,3.0,5.0,2.0,3.0,5.0,4.0,5.0,2.0,19.0,11.0,13.0,20.0,6.0,8.0,8.0,6.0
Rnf135,5.0,9.0,4.0,3.0,5.0,5.0,5.0,5.0,16.0,16.0,26.0,28.0,14.0,9.0,12.0,10.0
Rhot1,15.0,21.0,16.0,13.0,14.0,20.0,17.0,24.0,94.0,84.0,82.0,79.0,66.0,35.0,51.0,41.0
Rhbdl3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,4.0,0.0,0.0,1.0,0.0
5730455P16Rik,1.0,11.0,7.0,5.0,3.0,11.0,6.0,12.0,37.0,21.0,21.0,27.0,12.0,16.0,18.0,11.0
Zfp207,45.0,50.0,37.0,36.0,37.0,48.0,47.0,36.0,235.0,250.0,244.0,203.0,135.0,122.0,151.0,130.0
Psmd11,36.0,25.0,37.0,32.0,28.0,29.0,41.0,29.0,116.0,132.0,155.0,129.0,81.0,72.0,67.0,73.0
Cdk5r1,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,2.0,4.0,0.0,0.0,0.0,1.0
Myo1d,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0
C030013C21Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Asic2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
Gm31522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0
Gm17268,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,1.0,3.0,2.0,3.0
Ccl2,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,3.0,11.0,14.0,13.0
Ccl12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ccl8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ccl1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tmem132e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
Cct6b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,3.0,1.0,1.0
Zfp830,3.0,7.0,8.0,5.0,10.0,9.0,4.0,9.0,24.0,23.0,27.0,16.0,11.0,14.0,12.0,21.0
Gm11423,3.0,5.0,0.0,1.0,1.0,2.0,1.0,5.0,4.0,4.0,8.0,6.0,7.0,2.0,6.0,2.0
Lig3,4.0,11.0,5.0,5.0,3.0,8.0,4.0,6.0,26.0,19.0,21.0,22.0,12.0,17.0,15.0,14.0
Rffl,6.0,16.0,14.0,15.0,14.0,10.0,13.0,12.0,42.0,27.0,45.0,26.0,15.0,20.0,18.0,11.0
Rad51d,10.0,15.0,7.0,11.0,7.0,15.0,9.0,15.0,50.0,49.0,48.0,34.0,28.0,21.0,24.0,25.0
Fndc8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nle1,4.0,5.0,1.0,3.0,3.0,5.0,5.0,4.0,13.0,11.0,20.0,11.0,8.0,8.0,9.0,8.0
Unc45b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slfn5os,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0
Slfn5,45.0,43.0,26.0,28.0,40.0,42.0,50.0,52.0,256.0,261.0,274.0,211.0,130.0,153.0,170.0,188.0
1190001M18Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slfn9,0.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,5.0,6.0,3.0,7.0,5.0,4.0,3.0,8.0
Slfn8,17.0,23.0,16.0,24.0,14.0,11.0,29.0,24.0,78.0,80.0,91.0,85.0,55.0,41.0,52.0,59.0
Slfn2,82.0,82.0,63.0,57.0,63.0,63.0,90.0,74.0,379.0,366.0,389.0,284.0,185.0,156.0,222.0,196.0
Gm20234,2.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0,7.0,2.0,5.0,1.0,2.0,3.0,1.0
Slfn1,1.0,2.0,0.0,3.0,0.0,0.0,2.0,5.0,25.0,10.0,16.0,2.0,3.0,10.0,14.0,16.0
Slfn4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0
Slfn3,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,3.0,3.0,1.0,7.0,2.0,5.0
AI662270,49.0,45.0,42.0,53.0,71.0,41.0,55.0,40.0,171.0,216.0,205.0,184.0,112.0,123.0,189.0,146.0
Slfn14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
AA465934,0.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,8.0,3.0,2.0,2.0,3.0,2.0,5.0
Pex12,3.0,3.0,1.0,1.0,2.0,2.0,0.0,5.0,6.0,3.0,7.0,5.0,2.0,5.0,9.0,4.0
Ap2b1,42.0,50.0,64.0,61.0,48.0,53.0,47.0,48.0,190.0,210.0,186.0,229.0,131.0,155.0,150.0,116.0
Rasl10b,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700020L24Rik,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
Mmp28,0.0,3.0,3.0,3.0,5.0,9.0,3.0,5.0,8.0,8.0,10.0,5.0,12.0,7.0,8.0,10.0
Taf15,50.0,63.0,64.0,51.0,42.0,54.0,48.0,59.0,223.0,255.0,201.0,206.0,147.0,160.0,144.0,152.0
Heatr9,0.0,2.0,3.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
Ccl5,434.0,333.0,637.0,452.0,306.0,394.0,194.0,307.0,732.0,340.0,511.0,1137.0,363.0,357.0,430.0,327.0
Ccl9,14.0,9.0,6.0,19.0,26.0,36.0,24.0,33.0,111.0,95.0,132.0,80.0,47.0,74.0,146.0,104.0
E230016K23Rik,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,5.0,3.0,6.0,6.0,4.0,3.0,4.0,5.0
Ccl6,22.0,12.0,12.0,32.0,28.0,44.0,36.0,30.0,199.0,92.0,174.0,107.0,58.0,114.0,135.0,113.0
Rpl9-ps1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Ccl3,3.0,1.0,0.0,1.0,0.0,14.0,0.0,14.0,2.0,7.0,7.0,5.0,87.0,52.0,61.0,94.0
Ccl4,29.0,12.0,5.0,3.0,5.0,21.0,8.0,5.0,5.0,11.0,33.0,24.0,114.0,50.0,107.0,161.0
Wfdc17,22.0,13.0,22.0,16.0,37.0,68.0,68.0,94.0,441.0,311.0,484.0,251.0,55.0,109.0,157.0,121.0
Wfdc18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,6.0,3.0,4.0,0.0,2.0,3.0
Wfdc21,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,2.0,4.0,6.0,1.0,0.0,2.0,1.0
Heatr6,17.0,9.0,21.0,21.0,14.0,9.0,11.0,24.0,83.0,73.0,69.0,71.0,44.0,38.0,58.0,45.0
Gm12576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hnf1b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ddx52,8.0,15.0,16.0,16.0,13.0,9.0,26.0,14.0,72.0,62.0,53.0,63.0,31.0,30.0,53.0,44.0
Synrg,26.0,28.0,27.0,27.0,29.0,27.0,38.0,28.0,102.0,135.0,110.0,100.0,85.0,78.0,75.0,80.0
Dusp14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tada2a,1.0,5.0,1.0,3.0,0.0,0.0,4.0,8.0,13.0,9.0,18.0,13.0,8.0,6.0,5.0,9.0
Acaca,16.0,28.0,32.0,20.0,27.0,25.0,20.0,16.0,101.0,97.0,93.0,86.0,73.0,53.0,59.0,71.0
Gm11437,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Aatf,25.0,27.0,29.0,32.0,25.0,22.0,20.0,19.0,97.0,120.0,129.0,100.0,67.0,83.0,53.0,71.0
Lhx1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mrm1,2.0,4.0,6.0,5.0,4.0,1.0,3.0,10.0,13.0,11.0,15.0,10.0,9.0,9.0,8.0,8.0
Dhrs11,0.0,2.0,7.0,1.0,2.0,5.0,1.0,0.0,9.0,8.0,13.0,8.0,5.0,11.0,2.0,10.0
4930502E09Rik,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0
Ggnbp2,51.0,47.0,55.0,63.0,37.0,42.0,54.0,54.0,159.0,206.0,184.0,182.0,128.0,127.0,140.0,121.0
Pigw,2.0,0.0,1.0,1.0,3.0,2.0,1.0,0.0,6.0,5.0,5.0,4.0,3.0,2.0,3.0,4.0
Myo19,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,4.0,4.0,2.0,0.0,1.0,3.0,2.0
Znhit3,4.0,3.0,1.0,7.0,6.0,4.0,5.0,3.0,28.0,17.0,12.0,5.0,9.0,9.0,9.0,9.0
Usp32,42.0,43.0,50.0,40.0,36.0,26.0,41.0,39.0,173.0,200.0,173.0,206.0,142.0,128.0,126.0,103.0
1700125H20Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Appbp2,21.0,16.0,26.0,20.0,22.0,22.0,14.0,23.0,115.0,131.0,116.0,107.0,84.0,74.0,80.0,71.0
Appbp2os,3.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,5.0,2.0,4.0,7.0,1.0,2.0,3.0,4.0
Ppm1d,9.0,10.0,10.0,15.0,10.0,8.0,6.0,7.0,43.0,48.0,46.0,52.0,24.0,20.0,24.0,22.0
Bcas3,44.0,47.0,54.0,45.0,54.0,73.0,76.0,51.0,232.0,316.0,305.0,218.0,168.0,226.0,157.0,154.0
Bcas3os1,0.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,4.0,6.0,0.0,4.0,2.0,2.0
Bcas3os2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2610027K06Rik,0.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,4.0,5.0,4.0,8.0,1.0,3.0,1.0,2.0
Tbx2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
Gm11444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brip1,3.0,4.0,1.0,1.0,3.0,3.0,2.0,1.0,19.0,40.0,41.0,21.0,10.0,10.0,4.0,14.0
Brip1os,13.0,18.0,13.0,22.0,8.0,19.0,23.0,25.0,70.0,55.0,62.0,58.0,54.0,48.0,39.0,43.0
Ints2,3.0,5.0,3.0,5.0,7.0,4.0,4.0,12.0,31.0,29.0,23.0,34.0,15.0,11.0,14.0,15.0
Med13,52.0,70.0,78.0,59.0,43.0,53.0,49.0,60.0,251.0,274.0,262.0,235.0,160.0,133.0,141.0,147.0
Rnft1,7.0,12.0,14.0,17.0,7.0,10.0,12.0,13.0,41.0,46.0,53.0,33.0,30.0,12.0,24.0,18.0
Rps6kb1,41.0,34.0,30.0,30.0,24.0,22.0,35.0,19.0,113.0,141.0,140.0,110.0,79.0,69.0,68.0,67.0
Tubd1,4.0,1.0,4.0,4.0,7.0,2.0,3.0,6.0,10.0,13.0,24.0,11.0,2.0,7.0,8.0,6.0
Vmp1,41.0,38.0,52.0,48.0,48.0,41.0,45.0,50.0,177.0,209.0,190.0,152.0,99.0,163.0,112.0,150.0
Ptrh2,9.0,13.0,10.0,7.0,3.0,10.0,12.0,17.0,39.0,40.0,30.0,30.0,25.0,22.0,24.0,24.0
Cltc,77.0,65.0,75.0,82.0,46.0,68.0,77.0,51.0,259.0,343.0,329.0,268.0,212.0,197.0,227.0,230.0
Dhx40,35.0,31.0,31.0,26.0,23.0,30.0,32.0,19.0,140.0,129.0,141.0,135.0,182.0,225.0,189.0,260.0
Ypel2,10.0,10.0,10.0,8.0,14.0,20.0,16.0,9.0,55.0,42.0,64.0,31.0,19.0,30.0,26.0,20.0
Gdpd1,2.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,5.0,2.0,7.0,1.0,1.0,0.0,1.0,1.0
Smg8,1.0,1.0,3.0,3.0,1.0,1.0,4.0,0.0,11.0,13.0,8.0,14.0,8.0,8.0,7.0,6.0
Prr11,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,19.0,5.0,1.0,8.0,3.0,1.0,2.0
Ska2,3.0,7.0,2.0,8.0,4.0,3.0,3.0,2.0,17.0,26.0,22.0,9.0,11.0,6.0,11.0,8.0
Gm11491,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,2.0,0.0
Trim37,5.0,17.0,18.0,14.0,12.0,15.0,14.0,9.0,78.0,84.0,97.0,59.0,26.0,32.0,22.0,34.0
Ppm1e,22.0,23.0,20.0,20.0,35.0,15.0,38.0,13.0,47.0,57.0,52.0,58.0,45.0,43.0,15.0,18.0
Rad51c,3.0,0.0,1.0,2.0,2.0,5.0,1.0,0.0,10.0,11.0,6.0,3.0,2.0,5.0,3.0,12.0
Tex14,10.0,32.0,18.0,14.0,18.0,10.0,15.0,16.0,54.0,82.0,61.0,51.0,105.0,81.0,90.0,155.0
Sept4,0.0,0.0,2.0,0.0,4.0,4.0,2.0,1.0,6.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0
Mtmr4,13.0,13.0,5.0,12.0,10.0,11.0,17.0,16.0,76.0,66.0,77.0,79.0,43.0,49.0,48.0,34.0
Hsf5,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,3.0,9.0,4.0,1.0,0.0,1.0
Rnf43,7.0,8.0,17.0,14.0,5.0,4.0,7.0,4.0,32.0,39.0,31.0,34.0,20.0,17.0,16.0,16.0
1110028F11Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Supt4a,94.0,89.0,90.0,73.0,74.0,84.0,68.0,79.0,298.0,273.0,282.0,265.0,162.0,191.0,235.0,202.0
Mir142hg,258.0,343.0,238.0,310.0,279.0,324.0,324.0,292.0,1074.0,1181.0,1049.0,1010.0,1044.0,921.0,944.0,945.0
Tspoap1,0.0,2.0,4.0,0.0,3.0,1.0,5.0,2.0,6.0,0.0,9.0,4.0,7.0,2.0,16.0,7.0
Mpo,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Lpo,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mks1,1.0,2.0,4.0,1.0,3.0,3.0,6.0,5.0,12.0,11.0,15.0,8.0,11.0,5.0,6.0,7.0
Epx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dynll2,22.0,28.0,35.0,23.0,19.0,26.0,23.0,23.0,89.0,75.0,99.0,99.0,63.0,69.0,69.0,68.0
Gm11508,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,6.0,15.0,8.0,12.0,4.0,4.0,1.0,3.0
Srsf1,37.0,26.0,35.0,35.0,28.0,35.0,33.0,43.0,132.0,146.0,120.0,128.0,86.0,67.0,84.0,85.0
Gm15892,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0
Vezf1,15.0,15.0,11.0,17.0,14.0,15.0,24.0,19.0,55.0,56.0,66.0,63.0,39.0,48.0,38.0,42.0
Cuedc1,2.0,3.0,2.0,1.0,1.0,3.0,6.0,1.0,7.0,11.0,8.0,12.0,7.0,8.0,4.0,9.0
Mrps23,11.0,24.0,16.0,11.0,9.0,16.0,24.0,13.0,56.0,54.0,66.0,58.0,46.0,40.0,47.0,43.0
Msi2,100.0,86.0,96.0,118.0,100.0,92.0,88.0,99.0,399.0,394.0,400.0,440.0,276.0,264.0,262.0,207.0
Gm15893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C030037D09Rik,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0
Akap1,1.0,3.0,0.0,2.0,0.0,3.0,3.0,2.0,6.0,3.0,5.0,5.0,2.0,5.0,0.0,8.0
4930556N13Rik,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,3.0,1.0
Scpep1os,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,7.0,6.0,1.0,3.0,1.0
Scpep1,25.0,32.0,45.0,34.0,29.0,32.0,34.0,37.0,115.0,105.0,118.0,117.0,70.0,84.0,84.0,88.0
Coil,4.0,2.0,12.0,5.0,6.0,2.0,6.0,7.0,23.0,31.0,47.0,25.0,10.0,12.0,8.0,14.0
Gm11496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trim25,21.0,29.0,24.0,35.0,23.0,16.0,20.0,25.0,108.0,115.0,112.0,98.0,74.0,71.0,71.0,85.0
Dgke,4.0,5.0,9.0,11.0,9.0,10.0,9.0,4.0,14.0,12.0,18.0,14.0,12.0,11.0,11.0,17.0
Dgkeos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Gm525,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,2.0,2.0,1.0
Gm11497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ankfn1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pctp,3.0,2.0,3.0,5.0,4.0,4.0,1.0,2.0,7.0,12.0,17.0,6.0,7.0,16.0,19.0,15.0
Tmem100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Gm45716,1.0,2.0,6.0,2.0,1.0,1.0,4.0,4.0,8.0,11.0,21.0,10.0,13.0,11.0,9.0,9.0
Mmd,12.0,19.0,7.0,16.0,2.0,9.0,10.0,14.0,58.0,36.0,51.0,45.0,45.0,20.0,28.0,22.0
Hlf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Stxbp4,0.0,3.0,8.0,5.0,2.0,5.0,3.0,1.0,12.0,8.0,11.0,6.0,6.0,3.0,2.0,1.0
Cox11,2.0,9.0,1.0,4.0,2.0,6.0,6.0,7.0,29.0,28.0,30.0,23.0,9.0,19.0,21.0,17.0
Tom1l1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0
4930405D11Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Car10,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Utp18,18.0,11.0,19.0,21.0,12.0,10.0,16.0,11.0,53.0,64.0,57.0,73.0,65.0,49.0,70.0,64.0
Mbtd1,72.0,85.0,79.0,67.0,51.0,46.0,33.0,43.0,268.0,320.0,323.0,329.0,209.0,180.0,209.0,274.0
Nme2,187.0,198.0,191.0,176.0,167.0,228.0,211.0,139.0,711.0,598.0,923.0,682.0,434.0,415.0,560.0,512.0
Nme1,44.0,43.0,33.0,50.0,52.0,38.0,42.0,52.0,142.0,147.0,156.0,156.0,91.0,78.0,102.0,120.0
Spag9,130.0,136.0,149.0,110.0,112.0,81.0,187.0,111.0,608.0,587.0,546.0,462.0,630.0,537.0,538.0,468.0
B230206L02Rik,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
