,wt_naive_0,wt_naive_1,wt_naive_2,wt_naive_3,ko_naive_0,ko_naive_1,ko_naive_2,ko_naive_3,wt_pathogenic_0,wt_pathogenic_1,wt_pathogenic_2,wt_pathogenic_3,ko_pathogenic_0,ko_pathogenic_1,ko_pathogenic_2,ko_pathogenic_3
Gm45752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Dpep3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Dpep2,0.0,2.0,5.0,0.0,7.0,5.0,5.0,0.0,12.0,5.0,5.0,9.0,12.0,2.0,10.0,10.0
Dpep2-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dus2,5.0,12.0,9.0,3.0,10.0,7.0,5.0,3.0,16.0,16.0,18.0,17.0,13.0,17.0,8.0,16.0
Dpep2nb,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
Ddx28,2.0,7.0,5.0,4.0,3.0,3.0,5.0,5.0,16.0,11.0,17.0,12.0,8.0,10.0,1.0,11.0
Nfatc3,52.0,61.0,61.0,48.0,32.0,32.0,47.0,60.0,189.0,188.0,241.0,183.0,110.0,110.0,118.0,99.0
Esrp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1810019D21Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pla2g15,2.0,3.0,0.0,5.0,1.0,5.0,3.0,4.0,9.0,12.0,11.0,8.0,4.0,6.0,3.0,2.0
Slc7a6,6.0,9.0,7.0,4.0,5.0,11.0,9.0,7.0,32.0,37.0,44.0,38.0,11.0,11.0,19.0,19.0
Slc7a6os,12.0,10.0,4.0,13.0,13.0,10.0,15.0,12.0,47.0,33.0,35.0,32.0,15.0,23.0,29.0,24.0
Prmt7,5.0,3.0,5.0,0.0,7.0,8.0,10.0,3.0,33.0,21.0,30.0,23.0,11.0,15.0,14.0,12.0
Smpd3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,4.0,0.0
Gm10629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zfp90,8.0,7.0,5.0,6.0,1.0,5.0,4.0,13.0,28.0,29.0,33.0,37.0,17.0,16.0,9.0,11.0
Cdh3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1110028F18Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cdh1,22.0,10.0,10.0,3.0,3.0,24.0,7.0,2.0,5.0,13.0,16.0,20.0,2.0,9.0,9.0,4.0
Tango6,14.0,7.0,9.0,9.0,12.0,3.0,6.0,14.0,34.0,31.0,40.0,23.0,37.0,15.0,21.0,24.0
Has3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
Chtf8,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,4.0,4.0,0.0,1.0,1.0,3.0
Gm50241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utp4,7.0,11.0,2.0,2.0,5.0,4.0,6.0,3.0,16.0,17.0,24.0,18.0,19.0,19.0,7.0,12.0
Sntb2,15.0,7.0,19.0,7.0,12.0,9.0,8.0,2.0,55.0,52.0,70.0,54.0,18.0,24.0,27.0,19.0
Gm16208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vps4a,9.0,7.0,3.0,6.0,1.0,6.0,3.0,12.0,38.0,37.0,32.0,24.0,18.0,18.0,23.0,17.0
Pdf,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,1.0
Cog8,17.0,14.0,10.0,10.0,8.0,10.0,9.0,13.0,48.0,29.0,44.0,48.0,22.0,33.0,31.0,22.0
Nip7,17.0,10.0,19.0,10.0,13.0,18.0,10.0,16.0,46.0,36.0,62.0,43.0,34.0,34.0,40.0,35.0
Tmed6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Terf2,13.0,24.0,15.0,15.0,14.0,16.0,17.0,9.0,60.0,46.0,65.0,53.0,22.0,46.0,42.0,30.0
Cyb5b,35.0,26.0,31.0,29.0,43.0,34.0,37.0,36.0,124.0,113.0,143.0,144.0,75.0,85.0,84.0,73.0
Nfat5,95.0,76.0,98.0,55.0,70.0,40.0,51.0,50.0,409.0,277.0,357.0,344.0,178.0,196.0,163.0,193.0
Nqo1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
Nob1,6.0,12.0,7.0,5.0,9.0,9.0,13.0,8.0,50.0,25.0,33.0,34.0,14.0,17.0,23.0,19.0
Wwp2,40.0,37.0,32.0,29.0,21.0,24.0,48.0,25.0,135.0,111.0,156.0,142.0,94.0,109.0,91.0,90.0
Psmd7,32.0,33.0,22.0,31.0,30.0,21.0,25.0,27.0,111.0,91.0,96.0,109.0,68.0,59.0,79.0,58.0
Zfhx3,38.0,25.0,38.0,25.0,29.0,20.0,25.0,26.0,118.0,103.0,115.0,110.0,100.0,101.0,116.0,67.0
Gm39244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lncbate1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D030068K23Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Dhx38,16.0,12.0,12.0,9.0,19.0,9.0,18.0,8.0,44.0,54.0,46.0,59.0,27.0,42.0,48.0,41.0
Txnl4b,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,3.0,2.0,8.0,4.0,4.0,3.0
Hp,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,11.0,4.0,4.0,1.0,9.0,1.0,4.0
Dhodh,2.0,3.0,3.0,5.0,3.0,7.0,4.0,4.0,14.0,9.0,12.0,10.0,6.0,9.0,9.0,3.0
Pkd1l3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Ist1,9.0,14.0,18.0,9.0,19.0,16.0,11.0,14.0,62.0,63.0,66.0,63.0,30.0,48.0,48.0,47.0
Zfp821,4.0,5.0,6.0,0.0,5.0,1.0,2.0,5.0,15.0,21.0,18.0,19.0,4.0,9.0,8.0,5.0
Atxn1l,9.0,4.0,4.0,9.0,3.0,3.0,5.0,2.0,24.0,27.0,27.0,15.0,12.0,9.0,18.0,13.0
Ap1g1,31.0,42.0,25.0,38.0,28.0,34.0,37.0,32.0,184.0,161.0,184.0,154.0,80.0,90.0,87.0,92.0
Gm17344,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,2.0,2.0,1.0,0.0
Phlpp2,11.0,18.0,11.0,9.0,14.0,17.0,16.0,11.0,42.0,41.0,45.0,45.0,28.0,31.0,21.0,28.0
Marveld3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zfp612,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0
Cmtr2,1.0,2.0,2.0,0.0,0.0,1.0,5.0,2.0,5.0,8.0,7.0,8.0,2.0,5.0,1.0,3.0
Hydin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vac14,23.0,19.0,12.0,10.0,11.0,16.0,20.0,12.0,106.0,63.0,100.0,67.0,49.0,40.0,47.0,46.0
Mtss2,4.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,0.0,3.0,2.0,1.0,1.0,0.0,2.0
Il34,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
Sf3b3,34.0,36.0,32.0,30.0,34.0,39.0,28.0,24.0,181.0,112.0,163.0,150.0,90.0,97.0,88.0,74.0
Cog4,24.0,30.0,17.0,19.0,24.0,17.0,19.0,21.0,104.0,86.0,77.0,97.0,43.0,49.0,48.0,39.0
Fcsk,4.0,0.0,5.0,2.0,3.0,1.0,0.0,0.0,6.0,9.0,11.0,4.0,4.0,6.0,6.0,4.0
St3gal2,23.0,28.0,10.0,18.0,13.0,11.0,24.0,12.0,92.0,81.0,94.0,80.0,54.0,36.0,48.0,47.0
Ddx19a,8.0,6.0,10.0,8.0,9.0,8.0,9.0,11.0,36.0,33.0,38.0,33.0,27.0,24.0,31.0,25.0
Ddx19b,10.0,4.0,3.0,3.0,3.0,2.0,5.0,4.0,33.0,19.0,31.0,25.0,8.0,17.0,24.0,12.0
Aars,8.0,14.0,10.0,7.0,13.0,7.0,11.0,12.0,44.0,31.0,32.0,29.0,26.0,24.0,34.0,15.0
Clec18a,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Pdpr,10.0,14.0,11.0,5.0,8.0,7.0,12.0,10.0,46.0,27.0,40.0,39.0,25.0,24.0,24.0,18.0
9430091E24Rik,0.0,1.0,0.0,2.0,3.0,5.0,3.0,1.0,9.0,10.0,16.0,9.0,5.0,6.0,3.0,3.0
Glg1,73.0,73.0,38.0,45.0,52.0,47.0,52.0,42.0,230.0,228.0,276.0,223.0,137.0,173.0,160.0,143.0
Rfwd3,9.0,20.0,21.0,18.0,11.0,14.0,14.0,21.0,98.0,53.0,126.0,97.0,36.0,48.0,43.0,50.0
Mlkl,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0
Fa2h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wdr59,4.0,3.0,5.0,3.0,6.0,4.0,2.0,4.0,18.0,4.0,22.0,5.0,18.0,5.0,12.0,6.0
Znrf1,21.0,29.0,23.0,17.0,15.0,26.0,22.0,20.0,124.0,139.0,151.0,151.0,60.0,59.0,86.0,73.0
Ldhd,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
Zfp1,13.0,10.0,7.0,5.0,16.0,10.0,10.0,12.0,29.0,32.0,42.0,40.0,21.0,27.0,25.0,29.0
Ctrb1,1.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bcar1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cfdp1,42.0,39.0,39.0,31.0,34.0,24.0,28.0,41.0,131.0,112.0,141.0,130.0,74.0,65.0,95.0,83.0
Tmem170,0.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,7.0,4.0,8.0,2.0,1.0,1.0,1.0,1.0
Chst5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Tmem231,3.0,5.0,5.0,6.0,1.0,0.0,3.0,3.0,17.0,13.0,10.0,15.0,5.0,7.0,9.0,5.0
Gabarapl2,75.0,60.0,73.0,60.0,55.0,56.0,64.0,61.0,238.0,234.0,243.0,229.0,123.0,140.0,150.0,134.0
Adat1,4.0,2.0,3.0,6.0,1.0,5.0,12.0,4.0,19.0,16.0,24.0,25.0,3.0,7.0,12.0,11.0
Kars,13.0,12.0,10.0,15.0,13.0,9.0,20.0,9.0,51.0,41.0,57.0,42.0,29.0,44.0,46.0,33.0
Terf2ip,5.0,4.0,4.0,4.0,8.0,2.0,7.0,6.0,26.0,21.0,25.0,20.0,6.0,18.0,19.0,17.0
Cntnap4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon1b,4.0,1.0,2.0,3.0,3.0,8.0,3.0,2.0,12.0,9.0,15.0,10.0,9.0,7.0,6.0,15.0
Syce1l,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm30052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adamts18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nudt7,3.0,1.0,3.0,2.0,0.0,2.0,2.0,2.0,12.0,10.0,12.0,11.0,6.0,5.0,7.0,5.0
Vat1l,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wwox,40.0,62.0,90.0,34.0,58.0,56.0,74.0,46.0,314.0,185.0,385.0,253.0,144.0,171.0,145.0,127.0
Gm16116,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Gm16118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maf,8.0,2.0,6.0,6.0,2.0,2.0,1.0,12.0,26.0,64.0,37.0,13.0,4.0,16.0,18.0,6.0
Gm15655,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45733,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
Dynlrb2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Cdyl2,61.0,59.0,54.0,44.0,39.0,54.0,62.0,54.0,227.0,211.0,262.0,163.0,128.0,107.0,128.0,84.0
Cmc2,10.0,16.0,13.0,14.0,5.0,7.0,7.0,10.0,41.0,40.0,36.0,27.0,32.0,36.0,26.0,16.0
Cenpn,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,6.0,5.0,4.0,3.0,9.0,1.0,2.0
Atmin,11.0,11.0,7.0,9.0,6.0,7.0,5.0,7.0,38.0,27.0,25.0,25.0,23.0,23.0,15.0,15.0
1700030J22Rik,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0
Gcsh,5.0,4.0,6.0,3.0,8.0,4.0,4.0,6.0,21.0,16.0,22.0,16.0,10.0,13.0,9.0,13.0
Pkd1l2,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0
Gm15395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bco1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gan,8.0,3.0,8.0,7.0,4.0,9.0,3.0,2.0,41.0,46.0,36.0,40.0,11.0,15.0,27.0,16.0
Cmip,117.0,148.0,116.0,102.0,86.0,113.0,105.0,101.0,648.0,628.0,687.0,599.0,419.0,413.0,458.0,511.0
Plcg2,129.0,137.0,120.0,93.0,95.0,90.0,106.0,97.0,503.0,468.0,582.0,520.0,340.0,319.0,331.0,347.0
Sdr42e1,3.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,3.0,4.0,3.0,6.0,0.0,0.0,5.0,5.0
Hsd17b2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Gm31774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mphosph6,10.0,9.0,4.0,6.0,3.0,6.0,10.0,6.0,23.0,24.0,26.0,23.0,10.0,15.0,16.0,18.0
Cdh13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
Gm45721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm45720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hsbp1,44.0,33.0,39.0,28.0,25.0,46.0,35.0,36.0,125.0,121.0,126.0,126.0,65.0,83.0,92.0,89.0
Gm45723,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mlycd,8.0,6.0,6.0,5.0,3.0,7.0,6.0,10.0,32.0,29.0,26.0,23.0,9.0,20.0,28.0,16.0
Osgin1,0.0,2.0,2.0,4.0,0.0,2.0,0.0,0.0,4.0,6.0,6.0,4.0,4.0,3.0,4.0,5.0
Necab2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Slc38a8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mbtps1,16.0,20.0,20.0,20.0,14.0,22.0,35.0,16.0,89.0,73.0,87.0,83.0,44.0,53.0,57.0,55.0
Hsdl1,14.0,12.0,10.0,8.0,12.0,7.0,10.0,7.0,34.0,46.0,42.0,29.0,30.0,21.0,23.0,23.0
Dnaaf1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Taf1c,5.0,3.0,2.0,1.0,5.0,2.0,0.0,1.0,7.0,6.0,12.0,8.0,8.0,7.0,6.0,10.0
Atp2c2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meak7,1.0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,4.0,4.0,3.0,7.0,1.0,3.0,1.0,5.0
Cotl1,137.0,95.0,120.0,114.0,107.0,65.0,100.0,90.0,499.0,504.0,560.0,509.0,295.0,403.0,302.0,406.0
Klhl36,9.0,3.0,0.0,3.0,8.0,1.0,10.0,4.0,18.0,18.0,17.0,19.0,8.0,10.0,11.0,5.0
Usp10,11.0,19.0,20.0,7.0,13.0,10.0,11.0,8.0,70.0,58.0,57.0,60.0,29.0,24.0,29.0,26.0
Crispld2,4.0,0.0,6.0,2.0,5.0,10.0,0.0,2.0,45.0,13.0,12.0,10.0,17.0,1.0,0.0,12.0
Gm15684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zdhhc7,6.0,11.0,6.0,9.0,8.0,4.0,8.0,3.0,38.0,22.0,28.0,24.0,17.0,14.0,28.0,15.0
A130014A01Rik,2.0,1.0,0.0,4.0,0.0,2.0,3.0,3.0,9.0,11.0,9.0,8.0,7.0,5.0,4.0,1.0
6430548M08Rik,13.0,5.0,1.0,1.0,7.0,3.0,2.0,2.0,26.0,24.0,37.0,33.0,16.0,22.0,13.0,16.0
A330074K22Rik,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gse1,38.0,33.0,25.0,35.0,33.0,22.0,28.0,22.0,133.0,114.0,157.0,155.0,91.0,75.0,114.0,112.0
Gins2,2.0,2.0,6.0,0.0,1.0,0.0,2.0,4.0,12.0,5.0,15.0,5.0,6.0,5.0,6.0,2.0
Gm10614,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm26739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1190005I06Rik,0.0,2.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0
Gm26537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Emc8,22.0,24.0,21.0,19.0,12.0,13.0,13.0,20.0,68.0,58.0,58.0,64.0,41.0,42.0,31.0,26.0
Cox4i1,372.0,320.0,333.0,289.0,281.0,273.0,326.0,303.0,1235.0,1030.0,1105.0,1142.0,775.0,790.0,871.0,776.0
Irf8,400.0,399.0,407.0,213.0,342.0,536.0,337.0,357.0,1211.0,989.0,1081.0,1159.0,780.0,782.0,1144.0,701.0
Fendrr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Foxf1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mthfsd,3.0,1.0,5.0,1.0,6.0,2.0,3.0,4.0,14.0,5.0,6.0,13.0,5.0,6.0,6.0,7.0
Foxc2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm26815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700018B08Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700030M09Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fbxo31,2.0,6.0,6.0,2.0,6.0,6.0,5.0,2.0,19.0,19.0,25.0,17.0,6.0,11.0,15.0,15.0
Map1lc3b,72.0,78.0,67.0,48.0,71.0,75.0,77.0,50.0,227.0,182.0,217.0,201.0,119.0,161.0,151.0,140.0
Zcchc14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Gm45833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jph3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Klhdc4,6.0,5.0,9.0,6.0,5.0,4.0,5.0,14.0,38.0,26.0,29.0,22.0,27.0,23.0,16.0,14.0
Gm20406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,2.0,1.0,1.0
Gm42047,1.0,7.0,1.0,2.0,1.0,5.0,7.0,2.0,36.0,32.0,52.0,20.0,10.0,6.0,7.0,13.0
Gm26812,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Slc7a5,10.0,8.0,11.0,6.0,11.0,7.0,10.0,10.0,36.0,33.0,34.0,28.0,32.0,33.0,46.0,23.0
BC048644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Car5a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
Gm27011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Banp,13.0,23.0,21.0,10.0,19.0,24.0,19.0,11.0,146.0,143.0,188.0,152.0,61.0,67.0,70.0,56.0
Zfpm1,1.0,2.0,5.0,3.0,0.0,0.0,1.0,0.0,2.0,5.0,10.0,7.0,2.0,2.0,0.0,6.0
Gm45353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm20681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zc3h18,25.0,10.0,20.0,13.0,21.0,15.0,18.0,18.0,75.0,73.0,90.0,74.0,54.0,62.0,46.0,54.0
Il17c,2.0,1.0,1.0,1.0,3.0,2.0,3.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,1.0,1.0
Cyba,419.0,390.0,326.0,298.0,349.0,309.0,382.0,371.0,1509.0,1276.0,1392.0,1433.0,676.0,922.0,815.0,748.0
Mvd,15.0,3.0,8.0,6.0,7.0,8.0,10.0,3.0,23.0,18.0,35.0,21.0,22.0,30.0,15.0,21.0
Gm20735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Snai3,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
Rnf166,35.0,32.0,42.0,17.0,32.0,36.0,32.0,22.0,115.0,103.0,117.0,104.0,73.0,95.0,108.0,87.0
Ctu2,8.0,7.0,10.0,4.0,3.0,8.0,5.0,9.0,20.0,21.0,25.0,18.0,12.0,25.0,12.0,17.0
Piezo1,35.0,37.0,23.0,17.0,21.0,13.0,33.0,13.0,195.0,143.0,190.0,130.0,116.0,83.0,93.0,78.0
Cdt1,3.0,3.0,9.0,3.0,6.0,3.0,4.0,2.0,25.0,15.0,22.0,16.0,10.0,9.0,11.0,8.0
Aprt,35.0,17.0,32.0,35.0,21.0,13.0,37.0,27.0,123.0,79.0,123.0,92.0,64.0,69.0,67.0,58.0
Galns,3.0,4.0,8.0,6.0,4.0,3.0,2.0,3.0,10.0,15.0,31.0,13.0,11.0,8.0,10.0,7.0
Trappc2l,32.0,24.0,20.0,17.0,23.0,18.0,18.0,27.0,93.0,69.0,79.0,105.0,50.0,61.0,50.0,48.0
Pabpn1l,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
Cbfa2t3,181.0,179.0,157.0,142.0,122.0,108.0,147.0,155.0,933.0,756.0,1009.0,970.0,590.0,564.0,587.0,576.0
Gm10612,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,2.0,1.0,0.0,1.0
C230057M02Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A530010L16Rik,5.0,4.0,2.0,2.0,5.0,2.0,3.0,5.0,11.0,10.0,8.0,8.0,5.0,10.0,6.0,4.0
Gm39271,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
