,wt_naive_0,wt_naive_1,wt_naive_2,wt_naive_3,ko_naive_0,ko_naive_1,ko_naive_2,ko_naive_3,wt_pathogenic_0,wt_pathogenic_1,wt_pathogenic_2,wt_pathogenic_3,ko_pathogenic_0,ko_pathogenic_1,ko_pathogenic_2,ko_pathogenic_3
Ccz1,21.0,32.0,29.0,30.0,37.0,27.0,26.0,31.0,140.0,138.0,131.0,122.0,80.0,67.0,67.0,66.0
Lmtk2,53.0,47.0,62.0,30.0,31.0,30.0,26.0,21.0,222.0,223.0,227.0,232.0,106.0,130.0,106.0,146.0
Bhlha15,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0
Tecpr1,13.0,10.0,7.0,9.0,13.0,10.0,7.0,9.0,23.0,22.0,28.0,25.0,14.0,25.0,18.0,23.0
2900089D17Rik,2.0,2.0,2.0,4.0,0.0,3.0,2.0,1.0,10.0,23.0,14.0,14.0,4.0,7.0,7.0,10.0
Bri3,80.0,81.0,98.0,72.0,74.0,77.0,80.0,89.0,278.0,312.0,292.0,269.0,191.0,213.0,230.0,221.0
Baiap2l1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,8.0,6.0,7.0,1.0
Gm15708,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,8.0,2.0,2.0,4.0,2.0,3.0,4.0,5.0
Nptx2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Tmem130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trrap,21.0,15.0,11.0,21.0,17.0,19.0,14.0,13.0,78.0,64.0,59.0,72.0,40.0,39.0,35.0,43.0
Smurf1,20.0,28.0,34.0,16.0,18.0,18.0,17.0,17.0,133.0,111.0,83.0,135.0,66.0,41.0,66.0,55.0
Kpna7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
Arpc1a,36.0,35.0,33.0,28.0,24.0,51.0,29.0,30.0,123.0,143.0,165.0,128.0,111.0,83.0,86.0,89.0
Arpc1b,288.0,278.0,302.0,223.0,229.0,280.0,222.0,201.0,1113.0,1043.0,1245.0,983.0,710.0,649.0,690.0,632.0
Pdap1,30.0,36.0,18.0,35.0,37.0,31.0,39.0,27.0,119.0,105.0,124.0,110.0,73.0,62.0,81.0,80.0
Bud31,19.0,26.0,21.0,6.0,14.0,16.0,16.0,12.0,62.0,68.0,76.0,64.0,58.0,51.0,59.0,56.0
Ptcd1,5.0,7.0,3.0,6.0,4.0,8.0,3.0,3.0,16.0,11.0,18.0,10.0,15.0,13.0,17.0,8.0
Cpsf4,9.0,11.0,1.0,0.0,5.0,7.0,4.0,5.0,26.0,29.0,14.0,17.0,15.0,13.0,15.0,19.0
Atp5j2,99.0,98.0,102.0,106.0,96.0,109.0,83.0,115.0,411.0,399.0,448.0,380.0,291.0,289.0,238.0,281.0
Zkscan14,4.0,7.0,3.0,4.0,8.0,7.0,5.0,3.0,20.0,18.0,20.0,20.0,14.0,15.0,12.0,12.0
Zkscan5,3.0,6.0,6.0,0.0,3.0,2.0,5.0,2.0,11.0,8.0,3.0,12.0,6.0,8.0,4.0,10.0
Zfp655,13.0,14.0,9.0,5.0,10.0,8.0,4.0,5.0,22.0,28.0,37.0,37.0,31.0,30.0,40.0,41.0
Zscan25,2.0,2.0,2.0,3.0,2.0,4.0,0.0,2.0,6.0,4.0,3.0,2.0,3.0,3.0,1.0,4.0
Cyp3a57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyp3a59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700001J03Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B230303O12Rik,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,6.0
Gm43625,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0
Rnf6,15.0,14.0,21.0,18.0,16.0,15.0,9.0,12.0,77.0,70.0,77.0,55.0,28.0,40.0,27.0,40.0
Cdk8,133.0,139.0,121.0,116.0,124.0,129.0,117.0,110.0,594.0,517.0,546.0,615.0,273.0,265.0,241.0,280.0
Gpr12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Usp12,88.0,77.0,84.0,45.0,54.0,55.0,48.0,44.0,370.0,399.0,381.0,414.0,217.0,222.0,173.0,201.0
1700041I07Rik,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0
Rpl21,1040.0,991.0,1102.0,906.0,979.0,1012.0,823.0,890.0,3483.0,3537.0,3894.0,3437.0,2351.0,2216.0,2201.0,2154.0
Rasl11a,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0
Gtf3a,16.0,15.0,10.0,16.0,8.0,16.0,11.0,12.0,62.0,42.0,62.0,50.0,31.0,33.0,41.0,35.0
Mtif3,2.0,6.0,5.0,7.0,8.0,6.0,5.0,5.0,24.0,29.0,27.0,28.0,18.0,18.0,13.0,14.0
Lnx2,9.0,8.0,14.0,9.0,11.0,3.0,13.0,6.0,46.0,46.0,37.0,59.0,15.0,21.0,11.0,19.0
Polr1d,96.0,94.0,67.0,69.0,76.0,76.0,80.0,69.0,269.0,266.0,311.0,275.0,181.0,235.0,175.0,205.0
Plut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Flt3,149.0,132.0,138.0,110.0,140.0,95.0,109.0,83.0,728.0,664.0,633.0,746.0,429.0,384.0,303.0,404.0
Gm26597,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0
D5Ertd605e,0.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,1.0,4.0,1.0,0.0,0.0,1.0,2.0
Pan3,120.0,131.0,142.0,131.0,119.0,86.0,122.0,96.0,635.0,561.0,513.0,644.0,365.0,378.0,339.0,384.0
Flt1,4.0,2.0,1.0,4.0,3.0,5.0,10.0,0.0,5.0,10.0,18.0,15.0,34.0,20.0,15.0,8.0
Gm43156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pomp,190.0,179.0,171.0,129.0,143.0,177.0,146.0,155.0,632.0,637.0,674.0,599.0,452.0,511.0,430.0,447.0
Slc46a3,72.0,76.0,77.0,68.0,59.0,56.0,62.0,52.0,310.0,338.0,329.0,402.0,139.0,148.0,165.0,157.0
Mtus2,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,4.0,2.0,5.0,4.0,1.0,3.0,2.0,3.0
Slc7a1,14.0,14.0,16.0,18.0,19.0,20.0,13.0,11.0,49.0,69.0,55.0,76.0,88.0,115.0,97.0,98.0
Ubl3,74.0,71.0,67.0,54.0,82.0,96.0,64.0,71.0,361.0,328.0,343.0,368.0,275.0,286.0,270.0,271.0
2210417A02Rik,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4930505K14Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Katnal1,1.0,1.0,1.0,2.0,0.0,1.0,3.0,1.0,5.0,14.0,8.0,4.0,3.0,4.0,9.0,2.0
Gm42791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm15406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8430423G03Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1810059H22Rik,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm15409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5930430L01Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Gm15411,0.0,1.0,0.0,3.0,1.0,2.0,1.0,0.0,3.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0
Gm15408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hmgb1,142.0,155.0,141.0,150.0,101.0,165.0,143.0,118.0,555.0,526.0,536.0,451.0,333.0,307.0,346.0,337.0
Mm2pr,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm42788,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Gm43332,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Uspl1,7.0,12.0,12.0,12.0,9.0,7.0,4.0,11.0,42.0,57.0,39.0,46.0,23.0,25.0,13.0,27.0
2310047D07Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Gm29264,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0
Alox5ap,159.0,180.0,132.0,131.0,173.0,192.0,172.0,151.0,661.0,618.0,657.0,595.0,432.0,501.0,441.0,440.0
Gm19719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Medag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Gm43150,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tex26,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Gm15997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wdr95,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,3.0,4.0,5.0,10.0,2.0,4.0,12.0
Hsph1,5.0,5.0,9.0,7.0,4.0,5.0,0.0,7.0,130.0,109.0,144.0,150.0,325.0,159.0,306.0,258.0
Gm20005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B3glct,1.0,4.0,8.0,3.0,1.0,1.0,1.0,0.0,17.0,16.0,18.0,12.0,8.0,9.0,0.0,12.0
Fry,28.0,29.0,21.0,32.0,26.0,22.0,26.0,23.0,87.0,75.0,100.0,104.0,74.0,66.0,72.0,85.0
Gm42556,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0
Zar1l,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brca2,1.0,1.0,1.0,0.0,4.0,0.0,6.0,2.0,9.0,14.0,20.0,10.0,1.0,3.0,7.0,3.0
Gm42529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Gm42531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Gm43690,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
N4bp2l1,55.0,42.0,54.0,41.0,31.0,39.0,35.0,51.0,183.0,171.0,177.0,230.0,114.0,99.0,133.0,97.0
Gm43598,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
Gm43597,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
N4bp2l2,39.0,42.0,32.0,45.0,38.0,34.0,27.0,34.0,161.0,159.0,152.0,179.0,102.0,102.0,73.0,99.0
Pds5b,33.0,29.0,28.0,22.0,38.0,30.0,30.0,23.0,150.0,167.0,151.0,169.0,89.0,91.0,81.0,84.0
Gm43807,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm36447,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stard13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0
D730045B01Rik,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,4.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0
1700028E10Rik,6.0,6.0,4.0,2.0,10.0,2.0,1.0,2.0,10.0,3.0,8.0,6.0,9.0,3.0,6.0,4.0
Vmn2r18,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rfc3,3.0,6.0,6.0,9.0,6.0,2.0,4.0,1.0,16.0,32.0,17.0,17.0,13.0,6.0,6.0,8.0
Gm8579,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm20559,12.0,22.0,17.0,13.0,11.0,21.0,26.0,22.0,63.0,67.0,73.0,80.0,24.0,28.0,35.0,45.0
Samd9l,27.0,36.0,35.0,30.0,29.0,26.0,33.0,28.0,171.0,142.0,131.0,156.0,85.0,83.0,122.0,87.0
Hepacam2,3.0,6.0,13.0,2.0,8.0,4.0,5.0,0.0,17.0,38.0,14.0,23.0,38.0,45.0,13.0,15.0
Vps50,14.0,14.0,21.0,8.0,24.0,15.0,19.0,13.0,71.0,63.0,65.0,81.0,33.0,37.0,49.0,46.0
Calcr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gngt1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gng11,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bet1,13.0,9.0,14.0,9.0,18.0,15.0,11.0,17.0,37.0,47.0,39.0,42.0,36.0,23.0,32.0,31.0
Col1a2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Casd1,14.0,21.0,14.0,8.0,16.0,14.0,18.0,11.0,83.0,107.0,77.0,73.0,30.0,48.0,34.0,34.0
Sgce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Peg10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ppp1r9a,1.0,12.0,1.0,2.0,0.0,7.0,5.0,0.0,15.0,47.0,25.0,26.0,11.0,15.0,6.0,2.0
Pon3,0.0,3.0,0.0,5.0,2.0,2.0,2.0,1.0,4.0,3.0,3.0,6.0,4.0,4.0,3.0,2.0
Pon2,14.0,26.0,19.0,21.0,16.0,18.0,17.0,18.0,91.0,71.0,81.0,77.0,47.0,42.0,43.0,45.0
Asb4,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dync1i1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0
Slc25a13,9.0,12.0,7.0,10.0,16.0,12.0,10.0,11.0,43.0,66.0,73.0,66.0,50.0,49.0,30.0,37.0
Gm20619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm20617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sem1,174.0,202.0,204.0,137.0,171.0,183.0,175.0,162.0,797.0,721.0,789.0,697.0,540.0,531.0,542.0,486.0
Gm20618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm26774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sdhaf3,4.0,7.0,5.0,4.0,3.0,4.0,4.0,4.0,12.0,26.0,18.0,17.0,10.0,13.0,18.0,13.0
Asns,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0
C1galt1,17.0,13.0,14.0,11.0,15.0,15.0,19.0,23.0,61.0,60.0,47.0,97.0,27.0,30.0,36.0,31.0
Col28a1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mios,8.0,8.0,6.0,7.0,7.0,4.0,7.0,6.0,36.0,23.0,35.0,28.0,16.0,9.0,14.0,10.0
Rpa3,8.0,9.0,8.0,18.0,16.0,14.0,10.0,17.0,58.0,38.0,56.0,31.0,31.0,36.0,24.0,39.0
Umad1,30.0,43.0,36.0,30.0,32.0,21.0,37.0,30.0,168.0,142.0,137.0,164.0,70.0,73.0,86.0,76.0
Gm16055,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0
Gm16043,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0
A430035B10Rik,4.0,2.0,6.0,7.0,0.0,0.0,6.0,4.0,12.0,5.0,3.0,11.0,7.0,8.0,9.0,7.0
Glcci1,29.0,47.0,42.0,48.0,42.0,24.0,43.0,50.0,129.0,128.0,133.0,183.0,94.0,65.0,78.0,64.0
Ica1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0
Nxph1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ndufa4,138.0,116.0,108.0,119.0,107.0,128.0,122.0,110.0,490.0,530.0,531.0,403.0,313.0,318.0,314.0,251.0
Phf14,47.0,64.0,67.0,52.0,71.0,70.0,49.0,66.0,279.0,203.0,251.0,304.0,100.0,147.0,140.0,130.0
Thsd7a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm44129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tmem106b,19.0,7.0,21.0,12.0,14.0,5.0,11.0,14.0,78.0,75.0,55.0,63.0,32.0,48.0,39.0,29.0
Vwde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Tmem168,27.0,35.0,33.0,21.0,28.0,16.0,23.0,32.0,105.0,100.0,114.0,121.0,74.0,40.0,54.0,41.0
Bmt2,45.0,76.0,72.0,44.0,76.0,44.0,57.0,42.0,252.0,177.0,244.0,273.0,114.0,133.0,118.0,133.0
Gpr85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
2610001J05Rik,14.0,16.0,21.0,13.0,23.0,17.0,21.0,15.0,83.0,49.0,73.0,63.0,59.0,50.0,43.0,46.0
1110019D14Rik,4.0,3.0,3.0,1.0,0.0,0.0,3.0,4.0,9.0,8.0,9.0,10.0,6.0,6.0,5.0,12.0
Foxp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mdfic,34.0,48.0,45.0,36.0,31.0,27.0,46.0,25.0,172.0,200.0,147.0,203.0,117.0,133.0,63.0,116.0
Tfec,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,5.0,2.0,4.0,5.0,1.0,1.0,1.0
Gm15473,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
Gm4876,3.0,1.0,1.0,5.0,0.0,0.0,4.0,0.0,3.0,6.0,4.0,12.0,5.0,3.0,1.0,6.0
Tes,24.0,39.0,32.0,46.0,29.0,26.0,34.0,20.0,141.0,141.0,124.0,173.0,114.0,93.0,100.0,117.0
Gm15581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Cav2,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,6.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0
Cav1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Met,6.0,12.0,2.0,10.0,12.0,2.0,4.0,3.0,32.0,31.0,30.0,39.0,29.0,24.0,26.0,19.0
Capza2,124.0,146.0,143.0,126.0,110.0,109.0,116.0,115.0,594.0,527.0,575.0,522.0,362.0,350.0,394.0,370.0
St7,4.0,12.0,11.0,13.0,17.0,5.0,17.0,25.0,38.0,44.0,56.0,59.0,21.0,23.0,27.0,26.0
Wnt2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cftr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Cttnbp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm20186,1.0,0.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,6.0,2.0,5.0,15.0,7.0,10.0
Lsm8,17.0,8.0,15.0,25.0,13.0,22.0,12.0,9.0,50.0,65.0,68.0,55.0,43.0,40.0,41.0,29.0
Ankrd7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Kcnd2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tspan12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ing3,2.0,12.0,6.0,6.0,14.0,20.0,13.0,10.0,43.0,45.0,45.0,47.0,36.0,35.0,40.0,36.0
Cped1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0
Wnt16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fam3c,8.0,14.0,22.0,19.0,24.0,20.0,9.0,30.0,42.0,48.0,41.0,54.0,22.0,22.0,20.0,19.0
Ptprz1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cadps2,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Slc13a1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iqub,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Ndufa5,32.0,23.0,15.0,18.0,33.0,26.0,21.0,29.0,103.0,83.0,109.0,106.0,64.0,66.0,79.0,71.0
Asb15,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Lmod2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wasl,27.0,31.0,39.0,30.0,43.0,31.0,21.0,23.0,110.0,106.0,124.0,128.0,73.0,85.0,74.0,92.0
Hyal4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tmem229a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
Pot1a,15.0,5.0,10.0,13.0,19.0,12.0,9.0,12.0,38.0,46.0,33.0,37.0,20.0,21.0,24.0,29.0
Gm20756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0
Grm8,67.0,67.0,82.0,155.0,131.0,103.0,152.0,208.0,241.0,220.0,90.0,216.0,96.0,53.0,137.0,56.0
6530409C15Rik,8.0,9.0,16.0,12.0,13.0,15.0,12.0,10.0,19.0,27.0,20.0,36.0,13.0,17.0,13.0,13.0
Zfp800,29.0,31.0,41.0,34.0,21.0,24.0,31.0,23.0,159.0,149.0,146.0,179.0,97.0,93.0,98.0,99.0
Gcc1,4.0,4.0,5.0,4.0,5.0,3.0,5.0,1.0,16.0,13.0,13.0,20.0,11.0,19.0,12.0,6.0
Arf5,108.0,147.0,127.0,133.0,133.0,122.0,117.0,104.0,401.0,411.0,452.0,359.0,297.0,312.0,260.0,239.0
Fscn3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Snd1,83.0,78.0,106.0,83.0,111.0,101.0,115.0,73.0,417.0,384.0,392.0,476.0,266.0,261.0,323.0,256.0
Lrrc4,11.0,16.0,14.0,17.0,16.0,23.0,19.0,10.0,57.0,57.0,56.0,86.0,39.0,38.0,33.0,32.0
Rbm28,21.0,9.0,20.0,22.0,14.0,15.0,24.0,10.0,86.0,46.0,88.0,75.0,41.0,41.0,34.0,43.0
Prrt4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Impdh1,2.0,3.0,1.0,2.0,0.0,1.0,0.0,2.0,8.0,5.0,5.0,7.0,5.0,5.0,5.0,3.0
Hilpda,2.0,0.0,5.0,2.0,1.0,4.0,1.0,3.0,10.0,8.0,7.0,8.0,8.0,7.0,5.0,5.0
Fam71f2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Calu,12.0,12.0,14.0,15.0,11.0,4.0,13.0,7.0,37.0,48.0,36.0,55.0,28.0,26.0,29.0,26.0
