,wt_naive_0,wt_naive_1,wt_naive_2,wt_naive_3,ko_naive_0,ko_naive_1,ko_naive_2,ko_naive_3,wt_pathogenic_0,wt_pathogenic_1,wt_pathogenic_2,wt_pathogenic_3,ko_pathogenic_0,ko_pathogenic_1,ko_pathogenic_2,ko_pathogenic_3
Padi4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0
Padi3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm13032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
Padi1,0.0,3.0,2.0,0.0,0.0,4.0,1.0,1.0,3.0,1.0,6.0,1.0,0.0,1.0,1.0,3.0
Padi2,11.0,15.0,16.0,11.0,16.0,23.0,12.0,28.0,57.0,27.0,51.0,38.0,36.0,37.0,46.0,40.0
Gm13031,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0
Sdhb,22.0,41.0,16.0,41.0,29.0,34.0,39.0,45.0,129.0,124.0,116.0,113.0,74.0,70.0,81.0,92.0
Atp13a2,11.0,17.0,22.0,20.0,12.0,15.0,18.0,12.0,50.0,53.0,41.0,42.0,30.0,39.0,36.0,23.0
Mfap2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Crocc,0.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,6.0,4.0,4.0,4.0,6.0,4.0,5.0,1.0
Necap2,25.0,45.0,25.0,29.0,40.0,26.0,24.0,26.0,105.0,131.0,119.0,123.0,74.0,67.0,73.0,86.0
Spata21,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0
Szrd1,21.0,40.0,22.0,17.0,24.0,21.0,15.0,35.0,82.0,94.0,107.0,106.0,73.0,67.0,53.0,66.0
4921514A10Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fbxo42,30.0,40.0,18.0,20.0,21.0,10.0,19.0,20.0,88.0,104.0,102.0,111.0,43.0,43.0,43.0,47.0
Cplane2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
Epha2,4.0,8.0,0.0,3.0,1.0,0.0,2.0,2.0,9.0,10.0,7.0,11.0,5.0,8.0,6.0,7.0
Fam131c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm13075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Clcnkb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Srarp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zbtb17,6.0,9.0,7.0,8.0,2.0,4.0,5.0,3.0,43.0,13.0,19.0,25.0,12.0,17.0,12.0,19.0
Spen,17.0,20.0,22.0,12.0,26.0,22.0,21.0,24.0,113.0,112.0,128.0,147.0,57.0,71.0,55.0,46.0
Fblim1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,3.0,2.0,0.0,5.0,2.0,0.0
Tmem82,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Slc25a34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plekhm2,20.0,33.0,23.0,27.0,19.0,23.0,22.0,24.0,112.0,135.0,108.0,135.0,41.0,61.0,62.0,54.0
Ddi2,78.0,87.0,45.0,51.0,66.0,58.0,40.0,79.0,343.0,399.0,306.0,354.0,173.0,168.0,193.0,163.0
Agmat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dnajc16,5.0,10.0,13.0,7.0,2.0,7.0,6.0,6.0,39.0,29.0,42.0,49.0,16.0,10.0,24.0,21.0
Casp9,4.0,7.0,9.0,5.0,4.0,5.0,2.0,5.0,31.0,30.0,26.0,29.0,15.0,13.0,10.0,23.0
Cela2a,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ctrc,1.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0
Efhd2,97.0,137.0,117.0,90.0,75.0,73.0,86.0,84.0,409.0,490.0,435.0,477.0,317.0,271.0,294.0,303.0
Gm29367,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Fhad1,9.0,9.0,8.0,0.0,2.0,8.0,7.0,2.0,8.0,11.0,9.0,13.0,12.0,16.0,8.0,12.0
4930455G09Rik,2.0,1.0,2.0,1.0,5.0,0.0,4.0,4.0,14.0,11.0,10.0,23.0,11.0,16.0,3.0,17.0
Tmem51,29.0,35.0,39.0,41.0,38.0,25.0,30.0,29.0,177.0,230.0,141.0,174.0,130.0,115.0,108.0,132.0
Tmem51os1,1.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,8.0,5.0,4.0,5.0,5.0,2.0,2.0,2.0
Kazn,5.0,5.0,2.0,3.0,7.0,4.0,2.0,5.0,28.0,20.0,25.0,25.0,9.0,9.0,11.0,5.0
6330411D24Rik,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prdm2,24.0,41.0,38.0,46.0,22.0,40.0,27.0,42.0,170.0,169.0,144.0,176.0,115.0,96.0,100.0,82.0
Pdpn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pramef8,2.0,0.0,8.0,4.0,1.0,1.0,2.0,4.0,10.0,11.0,11.0,17.0,3.0,12.0,12.0,9.0
Pramef12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dhrs3,7.0,12.0,11.0,9.0,2.0,2.0,4.0,3.0,16.0,18.0,24.0,26.0,13.0,12.0,17.0,13.0
Vps13d,31.0,32.0,30.0,36.0,28.0,34.0,25.0,23.0,122.0,130.0,126.0,145.0,74.0,69.0,75.0,69.0
Tnfrsf1b,26.0,34.0,33.0,9.0,18.0,39.0,19.0,16.0,109.0,123.0,154.0,124.0,67.0,51.0,63.0,59.0
Tnfrsf8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
Platr16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0
Zfp990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Gm13212,6.0,12.0,1.0,7.0,1.0,6.0,3.0,7.0,25.0,22.0,9.0,18.0,9.0,23.0,14.0,17.0
Zfp980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zfp986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zfp987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm13166,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Zfp992,0.0,9.0,5.0,13.0,7.0,7.0,9.0,5.0,29.0,35.0,26.0,29.0,17.0,15.0,19.0,16.0
Zfp981,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zfp993,0.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,3.0,6.0,4.0,3.0,1.0,4.0,2.0,5.0
Gm21411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Zfp989,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Rex2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Zfp991,2.0,3.0,0.0,2.0,5.0,5.0,2.0,4.0,15.0,22.0,20.0,14.0,13.0,15.0,14.0,12.0
Zfp988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zfp982,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0
Zfp985,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zfp979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zfp984,18.0,26.0,14.0,15.0,17.0,21.0,14.0,18.0,47.0,51.0,55.0,90.0,38.0,32.0,39.0,35.0
Gm20707,2.0,3.0,3.0,1.0,1.0,0.0,1.0,3.0,6.0,5.0,6.0,4.0,1.0,5.0,7.0,7.0
Zfp933,6.0,10.0,12.0,8.0,5.0,11.0,12.0,7.0,49.0,56.0,40.0,51.0,13.0,17.0,17.0,23.0
Miip,8.0,7.0,9.0,4.0,7.0,6.0,3.0,7.0,29.0,26.0,35.0,28.0,18.0,14.0,17.0,21.0
Fv1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0
Mfn2,5.0,11.0,6.0,4.0,5.0,3.0,3.0,4.0,19.0,29.0,23.0,26.0,18.0,11.0,9.0,10.0
Plod1,0.0,3.0,0.0,2.0,3.0,1.0,0.0,1.0,10.0,10.0,16.0,10.0,5.0,2.0,6.0,5.0
2510039O18Rik,8.0,9.0,10.0,14.0,11.0,12.0,9.0,16.0,67.0,58.0,59.0,66.0,34.0,31.0,38.0,31.0
Nppa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm13054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Clcn6,9.0,5.0,4.0,5.0,3.0,6.0,3.0,4.0,20.0,22.0,13.0,17.0,7.0,15.0,10.0,14.0
Mthfr,4.0,6.0,4.0,6.0,4.0,4.0,5.0,5.0,24.0,27.0,18.0,15.0,16.0,18.0,9.0,8.0
Gm13201,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0
Agtrap,4.0,11.0,9.0,6.0,9.0,8.0,8.0,10.0,29.0,38.0,21.0,23.0,15.0,12.0,14.0,12.0
Draxin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0
Mad2l2,3.0,3.0,4.0,3.0,3.0,6.0,2.0,5.0,14.0,13.0,14.0,11.0,17.0,12.0,6.0,8.0
Fbxo6,6.0,8.0,10.0,7.0,3.0,10.0,8.0,4.0,22.0,23.0,32.0,29.0,22.0,19.0,30.0,20.0
Fbxo44,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0
Fbxo2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
Ubiad1,1.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,8.0,6.0,7.0,6.0,4.0,3.0,5.0,2.0
Mtor,25.0,25.0,15.0,12.0,16.0,13.0,15.0,21.0,80.0,84.0,87.0,89.0,34.0,47.0,47.0,56.0
Angptl7,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,5.0,1.0,2.0,0.0,4.0,1.0
Exosc10,7.0,20.0,10.0,15.0,17.0,8.0,13.0,14.0,47.0,68.0,58.0,64.0,38.0,27.0,38.0,44.0
Gm13209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Srm,5.0,9.0,8.0,8.0,3.0,3.0,4.0,11.0,28.0,18.0,22.0,24.0,15.0,17.0,19.0,24.0
Masp2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
Tardbp,29.0,32.0,24.0,29.0,35.0,19.0,33.0,30.0,143.0,159.0,153.0,150.0,104.0,68.0,86.0,89.0
Gm572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0
Gm13203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Casz1,5.0,6.0,4.0,9.0,1.0,2.0,6.0,4.0,13.0,22.0,9.0,11.0,10.0,9.0,10.0,6.0
Gm13205,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,3.0,2.0,4.0,0.0,4.0,0.0
Gm17029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
Pex14,28.0,31.0,13.0,23.0,20.0,20.0,30.0,36.0,94.0,103.0,134.0,126.0,61.0,58.0,70.0,72.0
Dffa,5.0,6.0,3.0,6.0,6.0,1.0,7.0,3.0,26.0,21.0,10.0,17.0,14.0,4.0,11.0,10.0
Cort,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cenps,4.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,11.0,5.0,1.0,5.0,1.0,3.0,5.0,4.0
Pgd,10.0,10.0,9.0,8.0,8.0,13.0,9.0,8.0,63.0,63.0,60.0,47.0,33.0,37.0,50.0,28.0
Kif1b,19.0,15.0,14.0,15.0,15.0,19.0,18.0,18.0,65.0,73.0,76.0,80.0,60.0,39.0,46.0,41.0
Ube4b,26.0,36.0,29.0,29.0,18.0,15.0,26.0,29.0,85.0,114.0,117.0,112.0,56.0,44.0,73.0,61.0
Ube4bos3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ube4bos1,0.0,2.0,0.0,0.0,1.0,1.0,1.0,4.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,1.0
Rbp7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nmnat1,1.0,3.0,3.0,2.0,0.0,3.0,3.0,1.0,10.0,5.0,11.0,13.0,10.0,3.0,1.0,5.0
Tmem274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Lzic,9.0,11.0,3.0,10.0,4.0,7.0,9.0,8.0,43.0,30.0,46.0,32.0,16.0,22.0,24.0,20.0
Ctnnbip1,13.0,6.0,10.0,14.0,4.0,6.0,8.0,11.0,47.0,38.0,36.0,31.0,15.0,19.0,17.0,32.0
Clstn1,3.0,6.0,4.0,6.0,2.0,0.0,0.0,2.0,20.0,13.0,19.0,20.0,12.0,5.0,6.0,1.0
Pik3cd,119.0,127.0,101.0,96.0,48.0,90.0,88.0,106.0,457.0,485.0,487.0,512.0,250.0,244.0,289.0,295.0
Tmem201,0.0,0.0,2.0,3.0,0.0,1.0,2.0,0.0,11.0,5.0,5.0,4.0,3.0,4.0,2.0,2.0
Slc25a33,3.0,2.0,1.0,5.0,2.0,2.0,2.0,0.0,6.0,8.0,6.0,12.0,5.0,3.0,9.0,4.0
Gm16188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Spsb1,6.0,8.0,11.0,2.0,13.0,2.0,6.0,0.0,34.0,13.0,28.0,22.0,15.0,4.0,10.0,6.0
H6pd,0.0,6.0,4.0,2.0,1.0,0.0,6.0,6.0,7.0,13.0,15.0,15.0,4.0,6.0,8.0,6.0
Gm13067,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,3.0,5.0,0.0,1.0,0.0,1.0,1.0
Gpr157,3.0,6.0,3.0,4.0,6.0,2.0,8.0,4.0,19.0,19.0,16.0,16.0,16.0,13.0,10.0,12.0
Slc2a5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Eno1,32.0,32.0,24.0,18.0,20.0,28.0,18.0,19.0,98.0,126.0,105.0,111.0,83.0,74.0,77.0,60.0
Rere,165.0,182.0,111.0,134.0,118.0,131.0,125.0,103.0,592.0,546.0,479.0,544.0,358.0,359.0,343.0,383.0
Gm13091,0.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,11.0,9.0,8.0,6.0,4.0,7.0,4.0,4.0
Slc45a1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Errfi1,9.0,9.0,6.0,9.0,4.0,8.0,1.0,9.0,41.0,29.0,18.0,38.0,40.0,36.0,48.0,42.0
Park7,83.0,88.0,64.0,85.0,64.0,62.0,74.0,76.0,264.0,303.0,278.0,261.0,188.0,188.0,189.0,193.0
Tnfrsf9,1.0,2.0,0.0,1.0,7.0,0.0,2.0,2.0,3.0,6.0,5.0,6.0,0.0,1.0,2.0,1.0
Camta1,27.0,23.0,16.0,26.0,22.0,15.0,18.0,24.0,78.0,72.0,82.0,88.0,56.0,53.0,54.0,54.0
Uts2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Per3,1.0,4.0,0.0,5.0,0.0,4.0,2.0,3.0,6.0,1.0,4.0,12.0,4.0,1.0,4.0,4.0
Vamp3,7.0,21.0,19.0,22.0,11.0,18.0,14.0,14.0,51.0,48.0,48.0,49.0,47.0,38.0,46.0,32.0
Dnajc11,11.0,19.0,8.0,10.0,13.0,8.0,12.0,11.0,56.0,49.0,35.0,57.0,34.0,32.0,45.0,20.0
Thap3,15.0,23.0,15.0,12.0,27.0,13.0,18.0,22.0,58.0,60.0,69.0,85.0,22.0,36.0,29.0,32.0
Phf13,4.0,1.0,1.0,1.0,1.0,5.0,1.0,0.0,5.0,11.0,6.0,10.0,4.0,2.0,8.0,5.0
Klhl21,2.0,2.0,2.0,0.0,3.0,2.0,1.0,0.0,10.0,6.0,12.0,13.0,6.0,9.0,6.0,8.0
Zbtb48,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,5.0,9.0,7.0,10.0,2.0,6.0,1.0,10.0
Tas1r1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Nol9,10.0,4.0,6.0,9.0,6.0,3.0,3.0,6.0,29.0,26.0,23.0,31.0,16.0,11.0,13.0,8.0
Plekhg5,6.0,8.0,3.0,8.0,6.0,2.0,3.0,2.0,34.0,29.0,14.0,27.0,13.0,4.0,14.0,13.0
Tnfrsf25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
Espn,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,4.0,2.0,5.0,4.0,1.0,1.0,1.0,0.0
Acot7,20.0,27.0,17.0,18.0,20.0,12.0,12.0,17.0,124.0,120.0,121.0,153.0,52.0,57.0,66.0,51.0
Gpr153,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0
Hes3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Icmt,4.0,6.0,8.0,3.0,3.0,8.0,3.0,2.0,18.0,14.0,23.0,19.0,10.0,13.0,8.0,11.0
Rnf207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rpl22,655.0,626.0,572.0,606.0,546.0,497.0,506.0,615.0,2136.0,2432.0,2401.0,2124.0,1849.0,1696.0,1696.0,1789.0
Chd5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kcnab2,6.0,3.0,1.0,13.0,7.0,9.0,9.0,9.0,31.0,34.0,37.0,24.0,19.0,17.0,24.0,24.0
Gm16333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nphp4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,3.0,2.0,0.0,0.0,2.0,1.0
A430005L14Rik,8.0,5.0,7.0,3.0,8.0,8.0,7.0,8.0,28.0,36.0,37.0,36.0,19.0,26.0,25.0,27.0
Dffb,3.0,3.0,5.0,2.0,6.0,5.0,4.0,2.0,21.0,19.0,10.0,11.0,5.0,4.0,10.0,10.0
Cep104,5.0,5.0,5.0,2.0,4.0,3.0,3.0,4.0,14.0,20.0,25.0,22.0,8.0,9.0,7.0,4.0
Lrrc47,6.0,9.0,3.0,6.0,8.0,5.0,7.0,12.0,33.0,35.0,25.0,29.0,21.0,24.0,21.0,27.0
Smim1,1.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,1.0,3.0,5.0,2.0,0.0,0.0,2.0
Ccdc27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trp73,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wrap73,6.0,3.0,4.0,0.0,1.0,6.0,7.0,5.0,23.0,22.0,13.0,13.0,12.0,9.0,15.0,7.0
Tprgl,31.0,32.0,26.0,26.0,23.0,31.0,26.0,30.0,84.0,92.0,85.0,89.0,63.0,52.0,73.0,65.0
Megf6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prdm16,0.0,1.0,0.0,3.0,0.0,2.0,0.0,6.0,2.0,4.0,20.0,3.0,1.0,0.0,1.0,0.0
Gm13133,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Mmel1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prxl2b,2.0,5.0,3.0,3.0,1.0,4.0,3.0,4.0,10.0,16.0,11.0,20.0,11.0,5.0,4.0,6.0
Tnfrsf14,2.0,1.0,4.0,3.0,0.0,1.0,1.0,1.0,2.0,3.0,4.0,3.0,1.0,1.0,2.0,3.0
Gm20421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hes5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
Pank4,6.0,6.0,6.0,2.0,4.0,6.0,1.0,5.0,14.0,14.0,8.0,17.0,13.0,9.0,12.0,13.0
Plch2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pex10,0.0,1.0,1.0,3.0,0.0,2.0,2.0,2.0,4.0,9.0,9.0,5.0,4.0,2.0,6.0,6.0
Rer1,38.0,43.0,49.0,33.0,28.0,44.0,53.0,50.0,144.0,167.0,161.0,154.0,93.0,87.0,93.0,102.0
Morn1,0.0,3.0,5.0,2.0,2.0,1.0,2.0,1.0,11.0,16.0,9.0,12.0,6.0,11.0,7.0,13.0
Ski,12.0,17.0,11.0,2.0,8.0,15.0,13.0,12.0,59.0,45.0,74.0,80.0,70.0,29.0,39.0,31.0
Faap20,18.0,13.0,11.0,12.0,5.0,12.0,10.0,10.0,43.0,49.0,33.0,28.0,26.0,31.0,30.0,35.0
Prkcz,4.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,4.0,3.0,4.0,4.0,1.0,2.0
Gm27200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gabrd,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5830444B04Rik,2.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,1.0,1.0,4.0,4.0,3.0,4.0,1.0
Cfap74,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,5.0,7.0,1.0,3.0
Tmem52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gnb1,87.0,82.0,82.0,93.0,87.0,88.0,92.0,95.0,386.0,390.0,414.0,461.0,278.0,236.0,262.0,291.0
Nadk,65.0,81.0,58.0,66.0,67.0,68.0,51.0,76.0,322.0,318.0,272.0,337.0,200.0,146.0,216.0,171.0
Slc35e2,11.0,15.0,4.0,6.0,10.0,9.0,10.0,9.0,43.0,48.0,41.0,36.0,20.0,17.0,25.0,14.0
Gm16023,0.0,2.0,1.0,2.0,3.0,1.0,3.0,1.0,4.0,5.0,8.0,6.0,0.0,1.0,2.0,2.0
Gm10563,5.0,5.0,1.0,1.0,1.0,1.0,4.0,1.0,5.0,4.0,7.0,4.0,9.0,14.0,7.0,7.0
Cdk11b,50.0,49.0,34.0,40.0,35.0,34.0,40.0,47.0,126.0,166.0,126.0,108.0,139.0,103.0,122.0,113.0
Mmp23,3.0,5.0,1.0,0.0,0.0,1.0,2.0,0.0,6.0,3.0,2.0,3.0,3.0,3.0,2.0,0.0
Mib2,3.0,2.0,2.0,3.0,4.0,5.0,3.0,5.0,13.0,18.0,16.0,18.0,13.0,14.0,15.0,19.0
Fndc10,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
Ssu72,50.0,54.0,45.0,43.0,56.0,70.0,49.0,52.0,201.0,175.0,213.0,193.0,131.0,134.0,124.0,119.0
1500002C15Rik,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0
Tmem240,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,3.0,6.0,2.0,0.0,1.0,1.0
Atad3a,8.0,4.0,1.0,3.0,6.0,8.0,2.0,3.0,20.0,31.0,20.0,25.0,19.0,13.0,19.0,20.0
