,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,log_pvalue,log_padj
Ighm,321.8050859516654,-1.2056710237494168,0.2515704746664494,-4.792577608115515,1.6465204601087623e-06,0.00011102252245304798,13.3168463087822,9.105777472251958
Net1,39.135935581778234,-0.9721512400521969,0.2433672843595522,-3.994584738908189,6.480773997241329e-05,0.0023930368202058462,9.64408551772019,6.035192083544167
Klf6,196.38213219745577,1.256394100859684,0.239069430649435,5.255352377954279,1.477413189503342e-07,1.3365664654373567e-05,15.727802937375623,11.222821478642965
Pfkp,51.98411988985268,1.0122005772581784,0.25430132325355126,3.980319741588459,6.882263565854591e-05,0.0024923189552988998,9.583977860470888,5.994541694554191
Gpr141,214.20947380844322,0.8442515982260053,0.12947150165518556,6.520752346523754,6.995560663025314e-11,1.4604578184192847e-08,23.383160266059747,18.041930783126467
Hist1h2ap,34.21125642261173,2.824084815061655,0.499380668393217,5.655174486726315,1.556880272203936e-08,1.7424218799016423e-06,17.977996750522227,13.260234527510905
Cmah,66.25523464501003,-1.4306673092141453,0.35434997518358663,-4.037441539181497,5.4037304993891184e-05,0.0020583473088199395,9.825835916695219,6.185851895449164
Ripor2,199.78496604230372,-0.8833604548328925,0.1280244683138196,-6.899934570847486,5.202649613728277e-12,1.344761052538909e-09,25.98185307901156,20.427049495780224
Irf4,36.659230992978095,0.829029573274459,0.22904633410614308,3.619484138481238,0.0002951909036021416,0.008051739822876505,8.127888280068618,4.821867083838351
Gfod1,42.710971122496,1.3862874346468137,0.2847929489620278,4.867702798469393,1.1290294950039862e-06,7.907576901782756e-05,13.694152148245186,9.445104063649726
Cd83,171.2817188458545,0.857698462982253,0.1552607194853449,5.524246350431292,3.30902901221216e-08,3.5218449957426676e-06,17.224025947383705,12.55652555915327
Kif13a,34.49120884942209,0.861235193755359,0.2648431439085668,3.2518689404045436,0.0011464887366705748,0.023220674860626418,6.771051279813504,3.7627122393696
Cks2,29.969817763435973,1.0085313772024203,0.3398356537152031,2.9677032594337875,0.0030003383354621905,0.04549116336561109,5.809030218185646,3.0902371836315865
Ctsl,101.33146291656142,-1.8916796681312575,0.418901735001645,-4.515807670559849,6.307589328428234e-06,0.0003440964309015925,11.973756994275718,7.974588617485505
Mfsd14b,40.964969541002894,0.7632242896355986,0.23130518437013511,3.2996419501531156,0.0009680825448663015,0.02056654424083869,6.940193200701073,3.8840895893900726
Erbin,164.92194613991146,0.6471165651216695,0.15568576186977712,4.15655585552485,3.230812108785256e-05,0.0013285491004913917,10.340191932469601,6.623667834101212
Il31ra,69.0372615899163,1.072246271597293,0.18719820697785977,5.727866142030459,1.017017627130255e-08,1.174547165970856e-06,18.40380629455802,13.65462787531332
Snx18,54.316957022947165,-1.0895972228950856,0.3304913941809438,-3.2969004400112514,0.0009775814780610937,0.02072691873899831,6.9304289160632795,3.8763220013535644
Gm21762,26.23930543362359,-2.2431701529230095,0.5722588865615806,-3.9198520208241843,8.860335564486801e-05,0.0030730927440277547,9.331340826974868,5.785070816000316
Flnb,117.20806355783932,0.7346395537003296,0.2461249413074709,2.9848236826294787,0.002837418241620111,0.043692216214224006,5.8648607101156855,3.1305853114132494
Dnase1l3,273.35563442866965,0.523259665367638,0.16296198441087517,3.210930863779532,0.0013230576157321873,0.025511746849713364,6.6278098454912975,3.6686162721162834
Fhit,54.43218538610151,-1.2898724093158263,0.3395084864920153,-3.7992346602097737,0.0001451436154593328,0.004514839797783716,8.837786854273421,5.400385574961143
Gm48099,31.30126207761924,1.0147434102792,0.25721557833741887,3.945108678246718,7.976379418672809e-05,0.00280231634204246,9.436440863397877,5.877308938780916
Adk,59.693329916909605,-0.8244640447880538,0.2374401223612118,-3.4723029814389035,0.0005160136105474633,0.012393459637396598,7.569377415800611,4.390586394118137
Zmiz1,143.05305374782023,0.5162131628816098,0.12111547973372296,4.2621567781139476,2.0246331586017015e-05,0.0009158090654075029,10.807536937068575,6.99570265889586
Arf4,242.55055425069835,1.3991848851251234,0.15774998062683832,8.869635860272666,7.338547581792324e-19,5.311151503195832e-16,41.755975820980716,35.17155282056822
Wdfy4,863.9486230322782,0.7426060934495105,0.18922752536602697,3.9244084179247767,8.694312615292365e-05,0.0030251749279363435,9.350256375459523,5.8007863617543
Glud1,168.45499636045338,0.5152438494953768,0.12128809449458887,4.248099136542737,2.1559199430890643e-05,0.0009514092236656456,10.744707944760822,6.95756627917848
Peli2,21.463408415552543,-2.2345347140912635,0.4166427646040212,-5.3631909730029115,8.176447938144769e-08,7.996713406891858e-06,16.319422925036683,11.736479924834311
Rnase6,250.39822598405996,-0.5059997707624971,0.14199779728230708,-3.563433943672482,0.0003660348362553489,0.009506397565521692,7.9127820480667905,4.655790279076842
Rpgrip1,40.64936214952222,-1.2860798331602932,0.407758198758456,-3.1540256874690806,0.0016103491078488371,0.029332130729541904,6.4313042863183565,3.5290717518690013
Tox4,64.09115201179883,0.6341323072318249,0.17930782442994164,3.53655680809172,0.0004053793080117984,0.010403777228785067,7.810687366167116,4.565586343698689
Trac,2.67094436326571,-3.0565916808770197,1.0144045975835725,-3.0131879214252084,0.002585187797269502,0.04103427104836999,5.957957124813541,3.1933476822017823
Gm43305,29.222641233189375,1.520634055501256,0.321071343387255,4.73612512240673,2.1784312472791763e-06,0.00013993520485480908,13.036905551547626,8.874331064955994
Arl11,15.559923811673825,-1.0711673408337667,0.334676789235884,-3.2006024178712793,0.0013714062081980024,0.02593768868368608,6.591918636218902,3.652058206465927
Ctsb,261.5125128840359,-0.5829291308936071,0.1780051510224819,-3.2747879909384396,0.0010574129776704721,0.021741051677255013,6.851929941048839,3.828553023240395
Egr3,12.957622696567258,1.486869540669856,0.49300362311328527,3.0159403926493953,0.002561836160332224,0.040847955617409615,5.967031027461836,3.1978985050139164
Slc39a14,8.658467010920791,-2.3846517635886437,0.48645296997106796,-4.902121912690701,9.480696604851254e-07,6.816055784255975e-05,13.86883785586663,9.593644491166849
Itm2b,512.750956462787,-0.5470740882595315,0.09050914944752486,-6.044406467179461,1.499610180580676e-09,2.2929250873780024e-07,20.31806064222569,15.288267317752299
Tbc1d4,438.5757350722545,1.1555841879230844,0.21285016123774203,5.42909707562946,5.6639871398971105e-08,5.746564896329255e-06,16.686552658061917,12.066908291009117
Gm10076,255.98769691753657,1.189927458185903,0.10583723183736742,11.242994903857467,2.507292476010631e-29,6.804791779892852e-26,65.85576422071009,57.94958538031528
Tpm3-rs7,19.1538436592841,-4.210759097248536,0.37448683734358756,-11.244077701415204,2.4767176741851894e-29,6.804791779892852e-26,65.8680335317483,57.94958538031528
Mbnl2,195.7783618113799,1.0575492360891074,0.1264586477862947,8.362806772030993,6.124347566878012e-17,3.6936620658904276e-14,37.331674349835,30.929572906216457
Gpr18,50.025094084170036,-0.6941690676708449,0.18365944363551814,-3.7796535475107937,0.00015704672300099676,0.004802533027884002,8.758967198157222,5.338611786117933
Lifr,55.572492785647704,-1.1170109940027593,0.3695871039550983,-3.0223213473878854,0.0025084410155386664,0.04052326735816631,5.988093828153907,3.2058789671623518
Il7r,35.49393678451677,-2.3243943900034396,0.4389824012453085,-5.294960306858727,1.1904226520908749e-07,1.1140714061291843e-05,15.94378723706849,11.404904226660149
Dap,64.79092048266486,-0.8330315120480936,0.19860515461097425,-4.1944103297813555,2.7358234941523563e-05,0.0011556459086582871,10.506492979662152,6.7630958630426665
Pabpc1,432.2258226632541,0.5002711346585674,0.07445299556960233,6.719288200981643,1.826144069623505e-11,4.130129170798494e-09,24.726229344846978,19.304957154240164
Ywhaz,223.6729048709589,0.5135959949250265,0.11325093128767263,4.535026680005159,5.759620426319456e-06,0.00031901244565369393,12.064638983636284,8.050280441352097
Ncald,47.31517124293846,-1.909442144757146,0.3625294798109223,-5.266998274879653,1.3867250955989964e-07,1.2698972914763253e-05,15.791150729991688,11.273989440623401
Azin1,49.13609805300735,0.6866671680832312,0.21607725071307343,3.17787812375977,0.0014835709916003305,0.02743721752097647,6.513303265249397,3.595854883562789
Angpt1,9.446704025380178,-2.35689017874099,0.506172008916009,-4.656302871801189,3.219382340465618e-06,0.00019524924406756844,12.64632103653889,8.54123364086494
Sntb1,24.20841793787734,-1.0703030867972192,0.25943233864128956,-4.125557717294064,3.6983741355257194e-05,0.001470679473086711,10.205032164725441,6.522030758395696
Atad2,36.00554223720401,1.1178131743583706,0.3299184159952426,3.3881502825064773,0.0007036569839964287,0.01594759962059547,7.259219559186986,4.138446955083197
Fam91a1,47.54930714416516,0.7558784490078907,0.2050535064978493,3.6862498082461155,0.0002275829643179418,0.006553423503012138,8.387995707731623,5.027767693664928
Mtss1,36.36772969380731,-0.8984452200045954,0.2956643319563205,-3.038733871143191,0.0023757462265199423,0.03878361057909848,6.042443690206241,3.24975752934739
Gm2682,15.549220307684143,-2.9130615703193716,0.6814484790550116,-4.274808235479542,1.913018776798219e-05,0.0008762756051021716,10.864242959192683,7.0398298988131085
Ndrg1,10.156665839616032,1.547143537698048,0.48110229581940017,3.215830710312857,0.001300675346371086,0.025312495784264907,6.644871652198078,3.6764571006629523
Ago2,79.55527758958631,0.5442628265756756,0.16201689477149997,3.359296740894059,0.000781411108703365,0.017241867878218964,7.1544091590336,4.060414674011203
Them6,8.374656692909051,-1.6435839197420752,0.5455360096428447,-3.0127872233734085,0.002588603454065485,0.04103427104836999,5.956636755619546,3.1933476822017823
Lynx1,6.290429391972583,-2.35377850935496,0.645833132500075,-3.6445614058902227,0.0002678481813581014,0.007455794504675766,8.225090225437837,4.898763763046825
Ly6d,223.8765035165067,-2.695359687964534,0.3959883063264738,-6.806664855760504,9.988725642567451e-12,2.464491035811642e-09,25.32956409471154,19.821280527115093
Ly6a,68.15785715021674,-2.0428459154890177,0.667900881687828,-3.0586064062778533,0.002223690932634236,0.03725368636524269,6.108586881390189,3.290004376227759
Ly6c2,185.64726240658396,-1.3570600162357487,0.42232502790779736,-3.213307113146096,0.0013121590056165981,0.025346615951910654,6.636081402498221,3.6751100508772074
Csf2rb2,33.24111491088346,-1.093336829496428,0.2849955643287717,-3.836329284883717,0.0001248869366070665,0.004018381850793758,8.988101737118864,5.516875982064182
Lgals1,236.5248145165329,-0.9025983749308365,0.2773763282073355,-3.2540569729373408,0.0011376946054509362,0.02308563109677638,6.778751340056868,3.768544885438169
Maff,10.387776570563805,2.246029473826519,0.5154718323415469,4.35723027507412,1.3171866721078393e-05,0.0006340650277501073,11.237427311852517,7.363359041357536
Apobec3,249.522874060097,-0.5105426746774574,0.12091258710417058,-4.222411304768514,2.4170252372084667e-05,0.0010412391259974252,10.630387921760795,6.867343807757512
Grap2,90.47889056054889,-0.6996432306149646,0.17613351132442154,-3.9722323443963306,7.120221958524728e-05,0.0025510603822357907,9.54998656608214,5.971246170076803
Mrtfa,211.09425439366555,0.5574552979266245,0.16466382586368242,3.3854144649117774,0.000710708552657048,0.01607385843259357,7.249248124072628,4.13056102645986
Slc38a1,183.87126937974372,0.8593341534525947,0.11454454255487567,7.502183292939576,6.276352289841488e-14,2.3495200158110066e-11,30.399402335759312,24.47422496423108
Pced1b,12.573228429090092,-1.2272350009891901,0.38828087537469497,-3.160688766359909,0.0015739658084393713,0.028765947502386896,6.454156851942454,3.5485629697903933
Grasp,25.46545947698373,1.5834604211704375,0.33593489834393986,4.713593106808585,2.4338643713539612e-06,0.00015542371538481532,12.92603028748479,8.769355523020348
Nr4a1,89.2442976203812,2.149236919308993,0.17697320688255594,12.144419808899563,6.14167049004538e-34,6.667397483993264e-30,76.47279638985933,67.18032318834462
Calcoco1,14.835094753793953,-1.1582054895877651,0.3387757878689117,-3.418796534644705,0.0006289874028692185,0.014507831676160782,7.3713993286993285,4.233066659768242
Nckap1l,146.7574145736308,0.5214586925601211,0.13494490488933958,3.864234021934647,0.00011143834399534118,0.0036438995855826014,9.102039088659298,5.6147008560610825
Zfp263,31.71365024303595,0.7841135603278756,0.2512816278898908,3.120457181499424,0.0018057054770017423,0.03182262769209564,6.316803917573344,3.4475776795921584
Srl,8.574296398878547,-2.162469564795851,0.5872738463717758,-3.6822167003617796,0.00023121474247185224,0.006640389535117534,8.372163658182291,5.014584652287175
Snx29,120.97080028424294,-0.9725826162014191,0.14643929548870763,-6.641541213071582,3.10419925690662e-11,6.739837426595654e-09,24.1956802290828,18.81523003299624
Mcm4,11.408403556216136,1.666416764411182,0.5218384340202616,3.1933576673780975,0.0014062864500010868,0.026412881836006572,6.566802772346688,3.633903439504361
Iglc1,24.196243934180718,-2.1251512576358595,0.47356789080875544,-4.4875324085138955,7.205285410812214e-06,0.0003815637971696458,11.840695716415718,7.871232494039422
Iglc3,63.49671656704677,-2.3366807221056503,0.3806838641530085,-6.138113385248362,8.350725340932631e-10,1.4359032002775285e-07,20.903502527672867,15.756301591881883
Iglc2,50.37257313138099,-2.0507896966472754,0.6799986496502984,-3.015873189898143,0.0025624039955283668,0.040847955617409615,5.966809400379109,3.1978985050139164
Olfr164,7.747840827399453,-3.1260346475695786,0.6051022353225027,-5.166126424741248,2.389951675026494e-07,2.0591520146101287e-05,15.246822504873506,10.79063121031028
Tra2b,154.73881381903158,0.6978661418686701,0.16308640101573016,4.279119151089482,1.8763440231962853e-05,0.0008631182506702912,10.883600249963784,7.05495885347469
Bcl6,108.66531304926225,0.7110745506244401,0.21962980392066803,3.237604996821313,0.0012053757528597672,0.023966225591658667,6.720963932548404,3.731109706778604
Tfrc,44.28114082903724,-0.6710688186384858,0.21524611908313956,-3.117681384904706,0.0018227974322424392,0.0320351157094966,6.307382907264128,3.4409226119264997
Slc49a4,62.51613554517226,-1.2241651639297917,0.28098037898898615,-4.356763872034554,1.3199953599071872e-05,0.0006340650277501073,11.235297243599955,7.363359041357536
Gm15564,48.713718034342634,0.7585334215388374,0.22485415489102634,3.3734463208227314,0.000742335188989552,0.016650394238988796,7.205709679616732,4.095321384818659
Kpna1,45.015990391184616,0.9613398786544302,0.2155947315675127,4.459013778606136,8.233762859335584e-06,0.00042768291675094304,11.707267435209143,7.75712848565925
Cd86,154.27274425068998,1.391750695654133,0.20018121976916414,6.9524538678453895,3.589862473115717e-12,9.992704361062622e-10,26.352907222486458,20.7239956671014
Ildr1,13.869494173303362,1.4120280805915149,0.390920088336392,3.6120632393197596,0.000303770459708602,0.008223770849368038,8.099238208512546,4.800726434304409
Lrrc58,49.72690656955761,0.6267983245250742,0.1978303437583008,3.168362914492354,0.0015330002595201886,0.028240682274899724,6.480528509803375,3.5669917067728885
Gm19522,8.759430410914474,-1.3817882665601224,0.4657039237607384,-2.9670960369018378,0.003006270408665721,0.045517533551569136,5.807055035387892,3.0896576744728073
Ift57,25.453339418934092,-0.8267072097239909,0.2670296028835326,-3.0959384307835216,0.0019619109403473584,0.03375357395944679,6.233836311148861,3.388668972175368
Alcam,481.19031292690266,0.5200161282906014,0.12387896699134111,4.197775788096049,2.6954930095627364e-05,0.0011430575043676978,10.521344342437132,6.77404858540199
Zbtb11,53.28149518786535,0.8722766482246234,0.2324110661620833,3.7531631459248085,0.0001746171283426347,0.005236584379247631,8.65291481889703,5.252085829208095
Sod1,94.54566116040685,0.5507694872353023,0.14371246601748652,3.8324405843003646,0.00012687824858774804,0.004063098131765761,8.972282603863519,5.505809509729263
Synj1,146.31358552277428,0.6099470712365692,0.1695064006797546,3.5983719127452374,0.0003202154893387339,0.008541177769683772,8.046516384621818,4.7628563685497065
4930404I05Rik,7.563777338343011,2.214494273178909,0.610377066832527,3.628075813317727,0.00028554142121818386,0.007847690300619251,8.16112345631579,4.847536019702207
Itsn1,21.072315217268635,-1.555765956937098,0.4499184059420058,-3.4578846661757496,0.0005444344014891835,0.0129329975110866,7.515763097616267,4.347973286995766
Runx1,426.5295719586586,0.5451352006918471,0.14302565052360064,3.811450594324648,0.00013815367062378802,0.004359872814801868,8.887143937104982,5.435312392963676
Ezr,112.37183772665087,0.792366222221307,0.1602522187529557,4.944494549824713,7.634167723056311e-07,5.676474301472556e-05,14.085461726342663,9.776595146536295
Tagap,27.79323032068856,1.0584465405380736,0.3262060054895867,3.2447181312603446,0.0011756693437104386,0.02359161995438174,6.7459176393557385,3.746863716687515
Agpat4,60.80300541823467,0.6309065518772746,0.19626905442114934,3.2144983514491834,0.0013067266522086027,0.025331823697240737,6.640230007599081,3.6756938200379157
Chd1,68.09228466686972,0.5639194139281857,0.16832323614300443,3.350217277483245,0.0008074819356620845,0.017733398134300846,7.121589873814799,4.032305517119427
Gm34455,23.083482820868582,2.802997250444755,0.39975198530492895,7.011840724960107,2.3520287666653586e-12,6.719374813399772e-10,26.775742855241894,21.120855813453577
Dusp1,151.86177847200625,1.4987885962009477,0.19691202126403112,7.611463162989346,2.710101476165365e-14,1.1315716009712002e-11,31.23920522264661,25.204828559153388
Pacsin1,53.6587852761256,-1.6219554274287151,0.38696902310934234,-4.19143479340054,2.7719585960308903e-05,0.001166371415446176,10.493371320250915,6.753857703657827
Anks1,67.71697048282402,0.6988311681034235,0.20881451121218222,3.346659980892428,0.0008179146821052735,0.017901777800271874,7.108752527406013,4.022855252616236
Mapk14,285.45821469391683,0.5276286249768158,0.1289515565635082,4.091680930714167,4.28257623540992e-05,0.001672778449442852,10.058370712299013,6.39326929285796
Gm36486,10.226136946158883,1.58117921509258,0.4703621308113729,3.361620996922205,0.00077486399472705,0.017202297600729763,7.162823034685991,4.062712322646159
Pim1,174.80138026433627,1.2713499525126013,0.12438681835074628,10.220937952827487,1.5978720812137106e-24,1.5769544830596401e-21,54.79336943702019,47.89879150830386
Rgl2,24.517336558365443,0.8759548607126378,0.27835210100359087,3.1469310184992554,0.0016499388232232098,0.029852893108185275,6.407017068591429,3.5114735222928704
Gm20513,59.41070672631443,1.0807415461310586,0.18389746786281974,5.876870185821423,4.180958138257818e-09,5.403390660586533e-07,19.29272539699766,14.431068994326267
Hspa1b,146.72604986981912,6.258983793286875,0.5190538914381503,12.058446909905667,1.7505280794413093e-33,9.501866415207427e-30,75.42539056670763,66.82606454575287
Hspa1a,179.22662726218744,5.603551009455292,0.5390320978662057,10.39557946852761,2.597035304533465e-25,3.1326016962239217e-22,56.610256797910424,49.515008173731935
H2-Q7,170.27113053190462,-0.9216128948343585,0.16445957678438577,-5.603887063643829,2.0959730399880966e-08,2.2983720527384625e-06,17.680662840177394,12.983309488797277
H2-M2,28.760384842521994,-1.9014283545069457,0.6365438837124447,-2.987112755553403,0.002816258308405251,0.04348975845810441,5.8723461160560815,3.1352298063520414
Gm26917,65.12765207045896,0.7605989133468545,0.2362919809343801,3.218894311771325,0.0012868590610687675,0.025216862756250073,6.655550866023845,3.680242351256424
AY036118,944.9181342053228,-0.5811410473441851,0.06903614810064887,-8.417923991021784,3.8321427020823984e-17,2.4471612455180305e-14,37.80052248190045,31.34126262444196
Runx2,425.75442455066053,-1.2949492984088171,0.35673469018805937,-3.6300066520756937,0.00028341391568845897,0.007808988499273885,8.168602129272191,4.852479837055419
Trerf1,257.24625748928213,0.7139527055736231,0.15228457868322004,4.688279744062439,2.7551123107774366e-06,0.00017091142426171345,12.802052350027905,8.674365122436713
Ccnd3,326.08414309806443,1.0536667744672032,0.10297431830823862,10.232325804898316,1.4206581042143501e-24,1.5422664379350983e-21,54.91092201393333,47.92103390541267
Rftn1,112.99583214239792,-1.0326407908051263,0.2286096096813748,-4.517048921278383,6.270742199995112e-06,0.0003438140268845805,11.979615837120038,7.975409666299868
Plcl2,157.15034665501938,0.5691984115472802,0.16389257064045046,3.4729970328917146,0.0005146810451822141,0.012388863473388283,7.571963178907699,4.390957316895673
Rab5a,68.84821928423347,0.7054214434403833,0.168943809112497,4.175479688460524,2.973587868249113e-05,0.001241587303758168,10.423156204797019,6.691364634297841
Kat2b,68.56160789310263,0.7462006968150058,0.1864108289151879,4.002990068535706,6.254692877170101e-05,0.002325374858717761,9.679593422629303,6.063874023382879
